sample,encoder,seed,split_axis,split_side,ratio,model,gene_set,n_train,n_test,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro,species,organ,condition
FFHO026,conch,2,x,low,0.25,train_mean,top200_hvg,2228,2400,200,1.0697758221645765e-07,,-0.0399860071007742,0.5560052394866943,0.4309175014495849,0.4937918531637198,0.365,0.635,0.5,0.2559007015167459,0.3613854166666667,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,train_mean,marker_hvg_overlap,2228,2400,194,1.4082595087988276e-07,,-0.0405150358944279,0.5602420568466187,0.4347927272319793,0.4932482451306733,0.3711340206185567,0.6288659793814433,0.5,0.260511050004421,0.3656636597938144,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,coordinate,top50_hvg,2228,2400,50,0.0540592317655682,0.0513319033037272,-0.264515235722065,0.8791801333427429,0.7013872265815735,0.4200656575988251,0.8816759296256649,0.1231767643979495,0.5024263470118072,0.6816948589497427,0.6051790984384907,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,coordinate,top200_hvg,2228,2400,200,0.0134221901657292,0.0126173379016195,-0.1525143647783261,0.5945735573768616,0.4544953107833862,0.4911348691077438,0.4547992236013493,0.5454208491987824,0.5001100364000659,0.3192116350773561,0.3675766405757356,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,coordinate,marker_hvg_overlap,2228,2400,194,0.0145125950491007,0.0136991881286799,-0.1528681676731908,0.5991964340209961,0.4581715762615204,0.491006871043642,0.4628198484671279,0.5375911483030462,0.5002054983850871,0.3248346174166669,0.3722179354537104,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,image,top50_hvg,2228,2400,50,0.3470653541386127,0.3418709907135877,0.0775884420680813,0.7342050075531006,0.569291889667511,0.5081801586395559,0.7945485779531418,0.4031821828918286,0.5988653804224853,0.7205153247065981,0.7157195112533349,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,image,top200_hvg,2228,2400,200,0.2196222353354096,0.2148022649920882,0.0056100355707167,0.5288190245628357,0.3884216845035553,0.5200979641775495,0.3695307281559715,0.7411625388477261,0.5553466335018488,0.372214136016663,0.4521864503129273,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,image,marker_hvg_overlap,2228,2400,194,0.2202059185881283,0.2151679004515682,0.006176000025475,0.5325499773025513,0.391905814409256,0.5206182311173765,0.3760683866548366,0.7358613864502902,0.5559648865525634,0.3778676064753289,0.456377660517785,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,spatial_knn,top50_hvg,2228,2400,50,0.0444159133429639,0.0367944514379391,-0.1756225543841719,0.8427385687828064,0.6723719835281372,0.4109863047596457,0.8468712917959367,0.1762463669229767,0.5115588293594567,0.6897460334925559,0.6048353713295781,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,spatial_knn,top200_hvg,2228,2400,200,0.0161594625847646,0.0137861717262603,-0.1710359702119603,0.5872118473052979,0.4417763352394104,0.4703299217481661,0.42020308432985,0.5896961865742617,0.5049496354520557,0.3527634716875223,0.3687703407654977,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,0.25,spatial_knn,marker_hvg_overlap,2228,2400,194,0.0175495201910212,0.0148011437981538,-0.1727473754099733,0.5917789936065674,0.4464255571365356,0.4701681103773541,0.4314868314411381,0.5790123739527934,0.5052496026969657,0.3615667530640056,0.3734121375906455,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,train_mean,top50_hvg,8912,2400,50,4.4399792830991295e-08,,-0.0766004774259465,0.8041406273841858,0.6487058997154236,0.4114595190905519,0.94,0.06,0.5,0.6947522604162747,0.5892000000000001,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,train_mean,top200_hvg,8912,2400,200,-2.991783307614678e-07,,-0.0427366732010617,0.556481659412384,0.4326851367950439,0.4939190514410608,0.375,0.625,0.5,0.2619704209777743,0.3613854166666667,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,train_mean,marker_hvg_overlap,8912,2400,194,-2.631103609849459e-07,,-0.0433549043993445,0.5607303380966187,0.4365907609462738,0.4933509753196396,0.3814432989690721,0.6185567010309279,0.5,0.2667684927477493,0.3656636597938144,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,coordinate,top50_hvg,8912,2400,50,0.0604838375252438,0.0588109079582835,-0.3573298672074452,0.9129214882850648,0.7276157736778259,0.4260873284474061,0.9073943537979892,0.1003221792533759,0.5038582665256827,0.6907742468219585,0.6079141068666756,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,coordinate,top200_hvg,8912,2400,200,0.0239919220031879,0.0228411129790704,-0.205750698444026,0.6121509671211243,0.4708121716976166,0.4935528850550671,0.4895543685024252,0.5129119752443758,0.5012331718734004,0.3376617150287295,0.3715115724769571,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,coordinate,marker_hvg_overlap,8912,2400,194,0.0243840667125996,0.0231772884564747,-0.2057306211259931,0.6169357895851135,0.4742712080478668,0.4935327447838754,0.4966283095906125,0.5068414581389962,0.5017348838648044,0.3427805218128497,0.3758909727503124,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,image,top50_hvg,8912,2400,50,0.3836042320728302,0.3743834792207165,0.1221698589541483,0.7164745926856995,0.555681049823761,0.5405296778727682,0.8050042158706572,0.4110155095554379,0.6080098627130475,0.7290421039932795,0.73014915311298,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,image,top200_hvg,8912,2400,200,0.2587643740698695,0.2504494395801871,0.0515724336513812,0.5166918635368347,0.3796661794185638,0.5504126065123455,0.3617301532995926,0.7571626241513268,0.5594463887254598,0.3615939768037806,0.47294597940043,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,image,marker_hvg_overlap,8912,2400,194,0.2593239335362444,0.2508035591434649,0.051940004590412,0.5203476548194885,0.3831581175327301,0.5508757420560416,0.3687085298343345,0.7518393344539908,0.5602739321441627,0.3676791036938768,0.4769724445234543,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,spatial_knn,top50_hvg,8912,2400,50,0.012820549410535,0.0061102625702927,-0.270625714296475,0.8811140060424805,0.7005726099014282,0.3945923485396811,0.8578403547045332,0.1497242076738223,0.5037822811891778,0.6926851543854515,0.5956270359067152,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,spatial_knn,top200_hvg,8912,2400,200,0.0092212053858384,0.0059635164509508,-0.2426843889080919,0.6082371473312378,0.467327207326889,0.4593281406530549,0.4826228049320359,0.5249745185770707,0.5037986617545533,0.39145411079705,0.366603863562203,human,ovary,ovarian adenocarcinoma
FFHO026,conch,2,x,low,1.0,spatial_knn,marker_hvg_overlap,8912,2400,194,0.0095108725547912,0.006022164107276,-0.2420932152092495,0.6127105951309204,0.4715415835380554,0.4592099251238531,0.4891073349710217,0.5186332197278369,0.5038702773494294,0.3973320381509181,0.3709621536064926,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,train_mean,top50_hvg,894,2400,50,6.875142687157165e-07,,-0.0515810236588686,0.7880318760871887,0.6482738256454468,0.5230409456609121,0.98,0.02,0.5,0.7521721569592259,0.6374083333333334,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,train_mean,top200_hvg,894,2400,200,-2.5559470818503626e-07,,-0.0267907199306148,0.5576784014701843,0.438730388879776,0.5676729414224329,0.365,0.635,0.5,0.2700509398728477,0.39856875,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,train_mean,marker_hvg_overlap,894,2400,195,-2.0515294306204918e-07,,-0.0271980259032074,0.5603836178779602,0.4412324726581573,0.5688741448441536,0.3692307692307692,0.6307692307692307,0.5,0.2734206237206977,0.4010534188034189,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,coordinate,top50_hvg,894,2400,50,0.048060515159741,0.0432672906129657,-0.1000263849203474,0.8096221089363098,0.6512908339500427,0.5318332194699564,0.7870656834749574,0.2276222261822404,0.507343954828599,0.6920631188813173,0.6562929940803034,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,coordinate,top200_hvg,894,2400,200,0.0215285520744873,0.0183458332937367,-0.0603268010271131,0.5700095295906067,0.4258440136909485,0.5626050207422945,0.2876005849966245,0.7193313902254971,0.5034659876110608,0.2541349837216526,0.4085460775990293,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,coordinate,marker_hvg_overlap,894,2400,195,0.0219369329345331,0.0188677364783422,-0.0609594434234074,0.5728695392608643,0.4283294081687927,0.5639235456763458,0.2910875136066252,0.7159160710614841,0.5035017923340547,0.2574262943886348,0.4111482182847103,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,image,top50_hvg,894,2400,50,0.321012524664402,0.306842581976798,0.0390885503671597,0.7373972535133362,0.589114248752594,0.5326050140902363,0.8734395392925839,0.2897294034553212,0.5815844713739525,0.7610065588443211,0.7336454363825977,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,image,top200_hvg,894,2400,200,0.1920217126701027,0.1852058364152574,-0.0574297513716737,0.5466637015342712,0.4230761528015136,0.5433105390701564,0.4958331337786505,0.6155903823898046,0.5557117580842277,0.4589883263368661,0.4691445011971871,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,image,marker_hvg_overlap,894,2400,195,0.1926869457062238,0.185721832758914,-0.0575290666794619,0.5489718317985535,0.4249380230903625,0.5449464206357969,0.5002848205634829,0.6118145094789383,0.5560496650212107,0.4625528805836115,0.4716823497983112,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,spatial_knn,top50_hvg,894,2400,50,0.0433028685543104,0.0399529733639002,-0.171942107588984,0.8348830938339233,0.6642820835113525,0.4972824061459615,0.7612299755436343,0.264429188511208,0.5128295820274212,0.6939804563266451,0.6515527014505134,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,spatial_knn,top200_hvg,894,2400,200,0.0248395904163044,0.0234938497958656,-0.133219513852382,0.5890541672706604,0.4327936470508575,0.5263008206679435,0.3459479917421986,0.666907735217379,0.5064278634797889,0.3402116498593516,0.4085836305536027,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.1,spatial_knn,marker_hvg_overlap,894,2400,195,0.0255379938673472,0.0241177866558119,-0.1339496672499734,0.5919540524482727,0.4351177811622619,0.5282195517802065,0.3503179640110393,0.6626548842047915,0.5064864241079153,0.344580529344646,0.4112632795282057,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,train_mean,top50_hvg,2234,2400,50,1.4786792178256293e-07,,-0.0521597504786041,0.7886382341384888,0.6487858295440674,0.5232181021989337,0.96,0.04,0.5,0.744528072024949,0.6374083333333334,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,train_mean,top200_hvg,2234,2400,200,-9.539176859973964e-08,,-0.027048709728676,0.557918131351471,0.4383690655231476,0.5679938667457722,0.355,0.645,0.5,0.2649892337077716,0.39856875,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,train_mean,marker_hvg_overlap,2234,2400,195,-1.969447288784884e-08,,-0.02737500946101,0.5606096386909485,0.4408365190029144,0.5692318434376955,0.358974358974359,0.6410256410256411,0.5,0.2682291302180555,0.4010534188034189,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,coordinate,top50_hvg,2234,2400,50,0.0471491840854287,0.039529391977564,-0.0983740710641723,0.8126123547554016,0.6541200280189514,0.5201905392890726,0.8327316184047061,0.1857772454539894,0.5092544319293477,0.7113297094770412,0.6526501757485639,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,coordinate,top200_hvg,2234,2400,200,0.0173422196262936,0.0124128965008646,-0.0552099371606891,0.5702875256538391,0.4293746054172516,0.5595706032507246,0.3105207181745617,0.6965773703529905,0.5035490442637761,0.2677252532103022,0.4050823803815278,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,coordinate,marker_hvg_overlap,2234,2400,195,0.0175666797750893,0.0125986859357788,-0.0556933906166635,0.5731334686279297,0.4318121373653412,0.5607121841879718,0.3152560067969602,0.6919552216120131,0.5036056142044867,0.2716220175211636,0.4074538671085044,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,image,top50_hvg,2234,2400,50,0.3625616420805454,0.3426679180914463,0.1055270882043987,0.7135998010635376,0.5699522495269775,0.5620607680781138,0.892441599870654,0.2867185408467972,0.5895800703587256,0.7712185815151587,0.7483953106492999,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,image,top200_hvg,2234,2400,200,0.2358530110307037,0.2263130986807446,0.0215810472273733,0.5277001261711121,0.4087234735488891,0.573375807834227,0.4840574298670916,0.6407866471709999,0.5624220385190458,0.4472377670372192,0.4869896258879883,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,image,marker_hvg_overlap,2234,2400,195,0.2368394315433807,0.2270392629216369,0.0222818655296204,0.5298083424568176,0.4105012416839599,0.5750807653793532,0.4894194841565334,0.6363565359908051,0.5628880100736693,0.4518160954544277,0.4896851005899668,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,spatial_knn,top50_hvg,2234,2400,50,0.0434488039347343,0.0413819978210367,-0.1671891643805429,0.8322659134864807,0.6673136949539185,0.4830811867699466,0.8344513637526241,0.1822790361204362,0.5083651999365302,0.7229105284643272,0.6559081285323041,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,spatial_knn,top200_hvg,2234,2400,200,0.0220298172508046,0.0216801610162117,-0.1436916693754028,0.5895848870277405,0.4425981044769287,0.5219813308285361,0.3997348158200363,0.6099341265054388,0.5048344711627375,0.3734431727612732,0.4091535431658786,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,0.25,spatial_knn,marker_hvg_overlap,2234,2400,195,0.0220176921940247,0.0219880172418531,-0.1440079359373507,0.5924369692802429,0.4452340006828308,0.5232444540938463,0.4054395431855693,0.6043467780847106,0.50489316063514,0.3778207535039422,0.4117104182194281,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,train_mean,top50_hvg,8936,2400,50,-9.524671489202774e-07,,-0.0522511157437838,0.7881536483764648,0.6486862897872925,0.522626748431807,0.96,0.04,0.5,0.744528072024949,0.6374083333333334,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,train_mean,top200_hvg,8936,2400,200,-3.243792647289468e-07,,-0.0270192996919286,0.5576527118682861,0.4386943578720093,0.5679245800259192,0.36,0.64,0.5,0.2681399186392784,0.39856875,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,train_mean,marker_hvg_overlap,8936,2400,195,-3.77766562710582e-07,,-0.0274071824349215,0.5603495836257935,0.4411134123802185,0.5691401855841817,0.3641025641025641,0.6358974358974359,0.5,0.2714606019426779,0.4010534188034189,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,coordinate,top50_hvg,8936,2400,50,0.049879933707416,0.044656848571929,-0.0959852760913781,0.8114129304885864,0.650760293006897,0.5264097031621882,0.8047194960317563,0.2158167607268795,0.5102681283793179,0.7030545198854182,0.6543283340605934,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,coordinate,top200_hvg,8936,2400,200,0.0250148816671571,0.0213510986004891,-0.049565571677158,0.5685803294181824,0.4288226664066314,0.563499545563445,0.2944547102205508,0.7134389690682759,0.5039468396444134,0.2582331420392006,0.4089193279932701,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,coordinate,marker_hvg_overlap,8936,2400,195,0.0254992775699625,0.0217709957521576,-0.0498017717871474,0.5713765025138855,0.4312211871147156,0.5647422982749986,0.2986612251380839,0.7093265243691643,0.5039938747536241,0.2618293374513187,0.41129008590971,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,image,top50_hvg,8936,2400,50,0.3871787989139557,0.3629405196355468,0.1390052956435829,0.7006020545959473,0.5600643157958984,0.5812403580944876,0.9109965054847744,0.2775740692371798,0.5942852873609773,0.7783554362381006,0.7541407402822787,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,image,top200_hvg,8936,2400,200,0.2649062267318368,0.2504402368853587,0.0581791692477418,0.5181962847709656,0.4037418365478515,0.5921014143513135,0.4850800033401723,0.6452744939836053,0.5651772486618889,0.4359741193528356,0.4980605013782463,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,image,marker_hvg_overlap,8936,2400,195,0.2656780572655873,0.2510309781037401,0.0587469696729945,0.5203060507774353,0.4054788053035736,0.5937008640262742,0.4908528495161517,0.6407510178962207,0.5658019337061863,0.4407701802838684,0.5008510652854358,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,spatial_knn,top50_hvg,8936,2400,50,0.0403614779072813,0.0362857428895258,-0.2601292522251606,0.8692107200622559,0.6905418038368225,0.4776011576212446,0.7800490174812276,0.2397908234642489,0.5099199204727383,0.7038280722722977,0.6518612538775044,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,spatial_knn,top200_hvg,8936,2400,200,0.024230607413483,0.0215672015118592,-0.1928127398807555,0.6084423065185547,0.4498138427734375,0.514395277484059,0.396326892874246,0.6152664238489407,0.5057966583615934,0.3828216066979609,0.4080424229281517,human,ovary,ovarian adenocarcinoma
FFHO026,conch,3,y,low,1.0,spatial_knn,marker_hvg_overlap,8936,2400,195,0.0245141208286767,0.0220021118485739,-0.1933304073432317,0.6114875674247742,0.4525818526744842,0.5156410867003451,0.4007467232695248,0.6109374528015528,0.5058420880355388,0.3866260643436797,0.410695570312195,human,ovary,ovarian adenocarcinoma
FFMB028,conch,0,x,high,0.1,train_mean,top50_hvg,888,2400,50,-1.1608588079070617e-06,,-0.0520996800795273,0.7242855429649353,0.6091030240058899,0.4748138887329428,0.98,0.02,0.5,0.6937704346112763,0.554575,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,train_mean,top200_hvg,888,2400,200,-3.663701216553759e-07,,-0.0360116235939484,0.519489586353302,0.4214867651462555,0.4791744118610312,0.32,0.68,0.5,0.2198535713134274,0.3547958333333333,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,train_mean,marker_hvg_overlap,888,2400,150,-1.698665727243667e-07,,-0.0413662410560287,0.5260772705078125,0.4258499145507812,0.485412651484246,0.32,0.68,0.5,0.2212082055338826,0.3567999999999999,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,coordinate,top50_hvg,888,2400,50,0.0553983200294896,0.0447837810443546,-0.1147943465504795,0.7465149760246277,0.5922086834907532,0.4783067460865995,0.6607662264678993,0.3507470487604653,0.5057566376141822,0.5470092926057984,0.5707388620214312,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,coordinate,top200_hvg,888,2400,200,0.0320737282806658,0.0256025002103388,-0.1295886100568168,0.5345778465270996,0.4021869599819183,0.4571402151924608,0.226338597615757,0.7794042322192309,0.502871414917494,0.191985076640553,0.3677436606817227,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,coordinate,marker_hvg_overlap,888,2400,150,0.0335878320146972,0.0279804249965611,-0.1382838418020401,0.5398865938186646,0.4061668515205383,0.4679121868747565,0.2343851769147466,0.7725743548798284,0.5034797658972875,0.1976036291828507,0.3708335780690056,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,image,top50_hvg,888,2400,50,0.4169844380021095,0.405607098440343,0.0769043567776679,0.6632979512214661,0.5324976444244385,0.4764100782034407,0.8440551665851582,0.3539047549386633,0.5989799607619107,0.7138303936638428,0.7249385311877495,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,image,top200_hvg,888,2400,200,0.2777492117555812,0.267361382653155,-0.0735266497548946,0.5012495517730713,0.390553742647171,0.4597087966520938,0.5203928925517735,0.6533762640963707,0.586884578324072,0.4753605026371524,0.4864106189579524,mouse,brain,brain hemisphere
FFMB028,conch,0,x,high,0.1,image,marker_hvg_overlap,888,2400,150,0.2755147346792121,0.2640753162037029,-0.0905336703272284,0.5074619650840759,0.3947722613811493,0.4721875730514229,0.5237430232782846,0.6473974151143336,0.585570219196309,0.4779595633808547,0.4865791973536211,mouse,brain,brain hemisphere
