sample,encoder,seed,split_axis,split_side,model,gene_set,n_train_cells,n_test_cells,coordinate_units_per_micron,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
HSDX009,conch,3,y,low,train_mean,top200_hvg,8864,2400,4.705882,200,2.71370846609185e-08,,-0.0485512002917994,0.2211448699235916,0.0999009981751442,0.2163620263946841,0.01,0.99,0.5,0.0040070416955465,0.0510312499999999
HSDX009,conch,3,y,low,pseudo_spot_8um,top50_hvg,8864,2400,4.705882,50,0.3502952769584954,0.2911403104288267,-0.4513041202642489,0.3324686288833618,0.2050074934959411,0.4173298890505096,0.3541359582834611,0.9188692140597152,0.6365025861715882,0.298146663661117,0.3344435396417458
HSDX009,conch,3,y,low,pseudo_spot_8um,top200_hvg,8864,2400,4.705882,200,0.188567761083832,0.1570192023381908,-0.1838802633320392,0.2098390161991119,0.0968721359968185,0.3563318662068894,0.1075484590266446,0.9776889786768704,0.5426187188517576,0.0951377659273801,0.155813168661157
HSDX009,conch,3,y,low,pseudo_spot_16um,top50_hvg,8864,2400,4.705882,50,0.3487117853853851,0.2898317161117553,-0.4759774858108722,0.3327689468860626,0.2050656676292419,0.4150637500540572,0.3593806882186636,0.9180198378047988,0.6387002630117311,0.3000158742160915,0.3327481061156493
HSDX009,conch,3,y,low,pseudo_spot_16um,top200_hvg,8864,2400,4.705882,200,0.1867736861179582,0.1556708425890422,-0.1935845368306036,0.2100627422332763,0.0969572588801384,0.355004895276273,0.1083750536487885,0.9774322487801468,0.5429036512144677,0.0949532802203348,0.1536313984151339
HSDX009,conch,3,y,low,pseudo_spot_55um,top50_hvg,8864,2400,4.705882,50,0.330951765011996,0.2853271225681,-0.453891420243308,0.3316903412342071,0.2012680917978286,0.4047582885172333,0.3402321122049321,0.9224533250568092,0.6313427186308707,0.2858292175571,0.3138623435587157
HSDX009,conch,3,y,low,pseudo_spot_55um,top200_hvg,8864,2400,4.705882,200,0.173769275273662,0.1509173348228294,-0.1878521152863231,0.2098609805107116,0.0956953018903732,0.347616114888087,0.0980363411997817,0.9788728500174502,0.538454595608616,0.0858942622964281,0.1430516464334062
WMPP017,conch,0,x,high,cell_image,top50_hvg,8978,2400,4.705882,50,0.4364404712244868,0.3535195488059404,-0.0958024492673575,0.5785776972770691,0.4210617840290069,0.5799798135398642,0.6534995165056593,0.657576022528439,0.6555377695170493,0.532085273650655,0.5654461336614763
WMPP017,conch,0,x,high,cell_image,top200_hvg,8978,2400,4.705882,200,0.3152967295364942,0.2360785934211975,-0.242041742902511,0.4100023508071899,0.2591651082038879,0.5463665422311778,0.3635837751639886,0.872586835430843,0.6180853052974159,0.3201015384362182,0.3597399828219569
WMPP017,conch,0,x,high,train_mean,top50_hvg,8978,2400,4.705882,50,-1.460830957711323e-07,,-0.2013739143591374,0.7001259922981262,0.5169616341590881,0.3991828089097245,0.42,0.58,0.5,0.2565828217588864,0.3026583333333333
WMPP017,conch,0,x,high,train_mean,top200_hvg,8978,2400,4.705882,200,5.1435165404344055e-08,,-0.1925316832287103,0.4681740403175354,0.289886862039566,0.398442748141612,0.105,0.895,0.5,0.0641457054397216,0.15168125
WMPP017,conch,0,x,high,pseudo_spot_8um,top50_hvg,8978,2400,4.705882,50,0.436512451171875,0.353606856458216,-0.0972515835240483,0.5786759853363037,0.4212100803852081,0.5799286205462719,0.65384314288434,0.6570202505965816,0.6554316967404609,0.5322058572271865,0.565588952083539
WMPP017,conch,0,x,high,pseudo_spot_8um,top200_hvg,8978,2400,4.705882,200,0.3153870084427763,0.2361743441590987,-0.2434610752079606,0.4100498855113983,0.2592407464981079,0.5463538035928155,0.3631987415101352,0.8723434398439532,0.6177710906770442,0.3194761371639819,0.3597741763031387
WMPP017,conch,0,x,high,pseudo_spot_16um,top50_hvg,8978,2400,4.705882,50,0.4366192506998777,0.3537294034708111,-0.0992893050797283,0.5788162350654602,0.4214698672294616,0.5801577589417759,0.656077833514965,0.6555495517717312,0.655813692643348,0.532861432893814,0.5652902297546296
WMPP017,conch,0,x,high,pseudo_spot_16um,top200_hvg,8978,2400,4.705882,200,0.3157884310615191,0.2363824380865653,-0.2452176293931984,0.4100463986396789,0.2593913972377777,0.5465837533694102,0.3638065417516657,0.8718599999014409,0.6178332708265534,0.3199476237155425,0.3597663994691475
WMPP017,conch,0,x,high,pseudo_spot_55um,top50_hvg,8978,2400,4.705882,50,0.431504946090281,0.3513678121310365,-0.0936326212994754,0.5805799961090088,0.4223282039165497,0.5785734756096805,0.6562789812280095,0.6519634063787655,0.6541211938033875,0.5310881124948278,0.5628198154519659
WMPP017,conch,0,x,high,pseudo_spot_55um,top200_hvg,8978,2400,4.705882,200,0.3071047155465931,0.2332375877648121,-0.2402668848319444,0.411418467760086,0.2596257030963897,0.5437117587520038,0.3566678212632538,0.8708371656335743,0.6137524934484142,0.3121694598539959,0.3505516682138915
WMPP017,conch,1,y,high,cell_image,top50_hvg,8846,2400,4.705882,50,0.3623512986302376,0.2878181077250461,-0.3806645289622247,0.5638769865036011,0.4135059714317322,0.5541433674770538,0.6281437799161954,0.646983418078496,0.6375635989973457,0.4739697701028445,0.4718141860624349
WMPP017,conch,1,y,high,cell_image,top200_hvg,8846,2400,4.705882,200,0.2547415042831562,0.1968934262216917,-0.6866405041457619,0.4068653583526611,0.2620640397071838,0.5133880237253073,0.3389223663503694,0.860259663222308,0.5995910147863387,0.2771519104365662,0.2895415740313071
WMPP017,conch,1,y,high,train_mean,top50_hvg,8846,2400,4.705882,50,4.021512859964105e-07,,-0.3000480159331345,0.6092731952667236,0.4845304787158966,0.4342108262765947,0.48,0.52,0.5,0.2605503755283016,0.25615
WMPP017,conch,1,y,high,train_mean,top200_hvg,8846,2400,4.705882,200,7.918764976369563e-08,,-0.3391498077733922,0.4256075024604797,0.2793076634407043,0.3762667934848486,0.12,0.88,0.5,0.0651375938820754,0.1343937499999999
WMPP017,conch,1,y,high,pseudo_spot_8um,top50_hvg,8846,2400,4.705882,50,0.3624592480063438,0.2880032551714346,-0.3827101567387581,0.5638624429702759,0.4135721623897552,0.5539150589868224,0.628008790273073,0.6467183426278618,0.6373635664504674,0.4738207824454926,0.472011931230939
WMPP017,conch,1,y,high,pseudo_spot_8um,top200_hvg,8846,2400,4.705882,200,0.2547649775259197,0.1969824147194891,-0.6897617455996806,0.4069303572177887,0.2622293531894684,0.5131879652855003,0.3392563191512486,0.8600089697517416,0.599632644451495,0.2772270757999904,0.2895596165842517
WMPP017,conch,1,y,high,pseudo_spot_16um,top50_hvg,8846,2400,4.705882,50,0.3622333639860153,0.2876045333889433,-0.3883470995305106,0.5643033385276794,0.4141435623168945,0.5531961509309605,0.6287807144688946,0.6458735811572196,0.637327147813057,0.473694080376788,0.4720500691817892
WMPP017,conch,1,y,high,pseudo_spot_16um,top200_hvg,8846,2400,4.705882,200,0.2545951941399835,0.1966677994833352,-0.695329405600496,0.4069214761257171,0.2624415457248688,0.5127329057277014,0.3396767143798436,0.8598264837873552,0.5997515990835994,0.2771563856897093,0.2896484512369073
WMPP017,conch,1,y,high,pseudo_spot_55um,top50_hvg,8846,2400,4.705882,50,0.3600174558907747,0.2844428103867453,-0.3486858692904934,0.5625397562980652,0.411851018667221,0.5506756887384081,0.6220253098039251,0.646573622013553,0.6342994659087391,0.4705059189255005,0.470225681492364
WMPP017,conch,1,y,high,pseudo_spot_55um,top200_hvg,8846,2400,4.705882,200,0.2505818069772795,0.1928999641148622,-0.6261375319014769,0.4052979052066803,0.2596033811569214,0.5069324377429536,0.324712143149531,0.8628773476664924,0.5937947454080117,0.2687106007066032,0.2855885033958191
WMPP017,conch,2,x,low,cell_image,top50_hvg,8861,2400,4.705882,50,0.255760311994236,0.1992468071428232,-2.31649895057104,0.5948389768600464,0.4298825263977051,0.4992935100756586,0.5660866605024065,0.6223646437752047,0.5942256521388056,0.3916801142168731,0.3912573103086684
WMPP017,conch,2,x,low,cell_image,top200_hvg,8861,2400,4.705882,200,0.1737683600629679,0.1326198508217873,-2.573660437127164,0.4740504324436188,0.2943626940250397,0.4126547806250649,0.2566613670330968,0.8526939293194584,0.5546776481762775,0.2030614309754464,0.2532023052884938
WMPP017,conch,2,x,low,train_mean,top50_hvg,8861,2400,4.705882,50,2.949530083031148e-07,,-1.3206282150620243,0.6275358200073242,0.4887702167034149,0.417749351124512,0.48,0.52,0.5,0.2542096926459367,0.2418083333333333
WMPP017,conch,2,x,low,train_mean,top200_hvg,8861,2400,4.705882,200,3.18989478516699e-08,,-0.8872134382181912,0.4890439212322235,0.2982475161552429,0.3061121707862548,0.12,0.88,0.5,0.0635524231614841,0.1548166666666666
WMPP017,conch,2,x,low,pseudo_spot_8um,top50_hvg,8861,2400,4.705882,50,0.2555817314237356,0.1991092854306942,-2.3283982499019475,0.5949784517288208,0.4302329421043396,0.4993569582805503,0.567617785799515,0.6213255942366401,0.5944716900180776,0.3915169718525165,0.3912892419020245
WMPP017,conch,2,x,low,pseudo_spot_8um,top200_hvg,8861,2400,4.705882,200,0.1738535403681453,0.1326641282969151,-2.5832535449451823,0.4740490019321441,0.2944933772087097,0.4126786476093548,0.2571945946813052,0.8524521244397717,0.5548233595605384,0.2030265913660859,0.2534153431306751
WMPP017,conch,2,x,low,pseudo_spot_16um,top50_hvg,8861,2400,4.705882,50,0.2561458055768162,0.1994770371228852,-2.3331913718784927,0.5949421525001526,0.4303097128868103,0.500814473998859,0.5702599100268162,0.620412240053264,0.59533607504004,0.3922192175710065,0.3913772857373594
WMPP017,conch,2,x,low,pseudo_spot_16um,top200_hvg,8861,2400,4.705882,200,0.1743612538761226,0.1328806839283059,-2.607545363443642,0.4738779366016388,0.2945447564125061,0.4137021432926364,0.2577532368239406,0.8523937399168924,0.5550734883704166,0.2031147601610367,0.2537378610894711
WMPP017,conch,2,x,low,pseudo_spot_55um,top50_hvg,8861,2400,4.705882,50,0.2473270565085113,0.1893218517286585,-2.2689870007522406,0.59551602602005,0.4311854243278503,0.503508648891778,0.5582618854429308,0.6173855652830259,0.5878237253629783,0.3846110280002953,0.3850622851122931
WMPP017,conch,2,x,low,pseudo_spot_55um,top200_hvg,8861,2400,4.705882,200,0.1687918844426531,0.1278692327201979,-2.6077548107138138,0.4744351208209991,0.2943455874919891,0.4127994031158838,0.2468699811176121,0.8531839983409583,0.5500269897292852,0.1969311838612694,0.2494402221135798
WMPP017,conch,3,y,low,cell_image,top50_hvg,8812,2400,4.705882,50,0.5318932590261102,0.4005465621636397,0.2332378681376576,0.5967788696289062,0.4293808043003082,0.653782017917232,0.6590407140740292,0.6926100755987735,0.6758253948364015,0.5845924076748366,0.6279088456321085
WMPP017,conch,3,y,low,cell_image,top200_hvg,8812,2400,4.705882,200,0.4439821883302647,0.3059256927063185,-0.0318838575249537,0.4343760907649994,0.2719292640686035,0.6228759086272777,0.427291124333755,0.8841407419027282,0.6557159331182416,0.4186596207659632,0.4792596158093758
WMPP017,conch,3,y,low,train_mean,top50_hvg,8812,2400,4.705882,50,-4.574989753385645e-07,,-0.055755315674869,0.7978201508522034,0.5565192699432373,0.3823346550466708,0.44,0.56,0.5,0.2925872961366507,0.33875
WMPP017,conch,3,y,low,train_mean,top200_hvg,8812,2400,4.705882,200,-1.1700138792376e-07,,-0.0835395828337254,0.5416272282600403,0.3160061538219452,0.3918603693606329,0.11,0.89,0.5,0.0731468240341626,0.18371875
WMPP017,conch,3,y,low,pseudo_spot_8um,top50_hvg,8812,2400,4.705882,50,0.5316937179863452,0.4003326938401526,0.2329765396378934,0.5969010591506958,0.4294674694538116,0.653509568106173,0.6591716646894895,0.6918432079109071,0.6755074363001984,0.5842691532649764,0.6277613361295851
WMPP017,conch,3,y,low,pseudo_spot_8um,top200_hvg,8812,2400,4.705882,200,0.4438732746429741,0.3058355251714759,-0.0319929471012437,0.4344750642776489,0.2720140218734741,0.6226919749705062,0.4273770972934287,0.883873919504721,0.6556255083990749,0.418411775875874,0.4790888683993363
WMPP017,conch,3,y,low,pseudo_spot_16um,top50_hvg,8812,2400,4.705882,50,0.5319319682195782,0.4003035876463145,0.2326406456343829,0.5966870784759521,0.4294475317001343,0.6538347408916965,0.6609054883751994,0.6911091967937151,0.6760073425844572,0.5848543415150875,0.627902676365392
WMPP017,conch,3,y,low,pseudo_spot_16um,top200_hvg,8812,2400,4.705882,200,0.4442054523492698,0.3056897556843269,-0.0335558664404379,0.4343538284301758,0.2719829380512237,0.6228321279555677,0.4276453005155842,0.8836620299252002,0.6556536652203921,0.4186889984442614,0.4788930199888477
WMPP017,conch,3,y,low,pseudo_spot_55um,top50_hvg,8812,2400,4.705882,50,0.5303775952011347,0.3974307544717653,0.2372016118431929,0.5975331664085388,0.4289359152317047,0.6503877346945612,0.6570020959379163,0.6921555914799238,0.6745788437089201,0.5831040101435019,0.625831074563847
WMPP017,conch,3,y,low,pseudo_spot_55um,top200_hvg,8812,2400,4.705882,200,0.4409862475842237,0.3029350984859446,-0.0177451688246219,0.4355586469173431,0.2711597383022308,0.6175619549449015,0.4193429463656078,0.8848888661805016,0.6521159062730547,0.4130148895362993,0.4733822665859047
