encoder,species,organ,target,train_samples,seed,ratio,model,gene_set,n_train,n_test,n_shared_genes,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.1,image,top200_hvg,3600,12000,92,87,0.1072257912034789,0.1019235285725999,-0.0765448191580487,0.3452732264995575,0.1418403834104538,0.2820297196481581,0.032746019126669,0.9876085481328298,0.50995600770355,0.0391482458544678,0.1682638403643542
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.1,image,marker_hvg_overlap,3600,12000,92,70,0.1081666693956192,0.1023881218458905,-0.0638580585197944,0.3761714994907379,0.1697054803371429,0.261084558324097,0.0392952229520028,0.9845991955365172,0.51194720924426,0.0469778950253614,0.1920179832867767
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.1,train_mean,top50_hvg,3600,12000,92,50,3.384534459627275e-07,,-0.0985758226766574,0.4414984285831451,0.2003561705350875,0.2048444029992276,0.0,1.0,0.5,0.0,0.1640966666666667
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.1,train_mean,top200_hvg,3600,12000,92,87,2.3129985583144242e-07,,-0.0741194638074083,0.3559550940990448,0.1319813877344131,0.2652677482092018,0.0,1.0,0.5,0.0,0.1165873015873015
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.1,train_mean,marker_hvg_overlap,3600,12000,92,70,1.4078465514647372e-07,,-0.0838586700610449,0.3877926468849182,0.1576455533504486,0.2400877089465759,0.0,1.0,0.5,0.0,0.1342059523809523
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,image,top50_hvg,9000,12000,92,50,0.1538318739086389,0.1461335193014808,-0.0615822225960437,0.4259460270404815,0.209313154220581,0.2568789559843079,0.0467273889409836,0.9825126440215672,0.5146200164812755,0.0543227417656015,0.2530545259364104
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,image,top200_hvg,9000,12000,92,87,0.1201510266063125,0.1158165519498141,-0.0495064688284834,0.3443772196769714,0.1389889568090438,0.3002275699672406,0.0278139219886807,0.989949795414694,0.508702390762664,0.0323349653366675,0.1797992082862139
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,image,marker_hvg_overlap,9000,12000,92,70,0.1308411937905475,0.125918172963776,-0.0543588678394111,0.3755005300045013,0.1662811338901519,0.2757701048659196,0.0333767063864169,0.9875090314439766,0.5104428689151969,0.038801958404001,0.2047862623522614
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,train_mean,top50_hvg,9000,12000,92,50,7.581947950541235e-07,,-0.0979010842359275,0.4411948919296264,0.2003893554210662,0.2066265929514106,0.0,1.0,0.5,0.0,0.1640966666666667
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,train_mean,top200_hvg,9000,12000,92,87,5.801511162173012e-07,,-0.0735254369825064,0.3557194471359253,0.1320722103118896,0.2666299741489042,0.0,1.0,0.5,0.0,0.1165873015873015
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,0.25,train_mean,marker_hvg_overlap,9000,12000,92,70,3.680398450001121e-07,,-0.0832694371328606,0.38756063580513,0.1577316224575042,0.2413672561722315,0.0,1.0,0.5,0.0,0.1342059523809523
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,image,top50_hvg,36000,12000,92,50,0.1643216435564682,0.1558069526095757,-0.0473458407982252,0.4216652512550354,0.2093626856803894,0.2747099487322644,0.0491809044271711,0.9815729671426776,0.5153769357849245,0.0598276324889691,0.2579507250725139
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,image,top200_hvg,36000,12000,92,87,0.1294258109029172,0.1244768591228974,-0.040302458784676,0.3413524329662323,0.1384558230638504,0.3182006340229611,0.0292743478733161,0.989409751231424,0.509152937967217,0.0356116860053387,0.1858530204644138
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,image,marker_hvg_overlap,36000,12000,92,70,0.1455433521918686,0.1396564855496359,-0.0437431229228552,0.3720641136169433,0.1656950563192367,0.2942108054989221,0.0351292174479794,0.9868378336733412,0.5109835255606604,0.0427340232064065,0.2110925666060344
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,train_mean,top50_hvg,36000,12000,92,50,-1.2907221826452545e-07,,-0.0969245799846248,0.4408941864967346,0.2006943374872207,0.2085270496172305,0.0,1.0,0.5,0.0,0.1640966666666667
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,train_mean,top200_hvg,36000,12000,92,87,8.491792147764734e-08,,-0.0729813762479672,0.355516254901886,0.1322482377290725,0.2681105304216569,0.0,1.0,0.5,0.0,0.1165873015873015
conch,human,skin,HSPD012,HSDX009;HSDX009_2;PDHS029,2,1.0,train_mean,marker_hvg_overlap,36000,12000,92,70,4.802436637569535e-08,,-0.0826417563882257,0.38733571767807,0.157939150929451,0.242882516848309,0.0,1.0,0.5,0.0,0.1342059523809523
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,image,top50_hvg,3600,12000,92,50,0.0984000446088612,0.0944117014569995,-0.3085397116839886,0.2952984571456909,0.1476708054542541,0.1947641148167991,0.0495298581533927,0.9803540685084636,0.5149419633309281,0.0464353044295153,0.1143473331358007
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,image,top200_hvg,3600,12000,92,89,0.0755532075899342,0.0721269698478058,-0.3234164487646783,0.2283051759004593,0.0928460955619812,0.2244409341584811,0.031348011489489,0.9889629598362156,0.5094569388170431,0.0293894331832375,0.0784037498661845
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,image,marker_hvg_overlap,3600,12000,92,70,0.0778029624040105,0.0741469783365254,-0.3397969560431582,0.2547378242015838,0.1138772070407867,0.2111744306216107,0.0344026389510504,0.9863502367330392,0.5103764378420449,0.0316633943370652,0.0853573990768124
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,train_mean,top50_hvg,3600,12000,92,50,-2.2288808476211841e-07,,-0.1353672676737187,0.2920261025428772,0.146240085363388,0.1709466932899822,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,train_mean,top200_hvg,3600,12000,92,89,-1.5948447013395633e-08,,-0.1028872565172916,0.225538894534111,0.0887655615806579,0.2229259070307592,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.1,train_mean,marker_hvg_overlap,3600,12000,92,70,-3.787589164845023e-08,,-0.1154702337134429,0.251848965883255,0.1094788983464241,0.2020950962384785,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,image,top50_hvg,9000,12000,92,50,0.1157316080108284,0.1105454091632824,-0.2942834715172648,0.2947870790958404,0.1454855054616928,0.1996021870189175,0.0526056295527619,0.974207475652122,0.513406552602442,0.0461640147920256,0.125055458411061
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,image,top200_hvg,9000,12000,92,89,0.0852359828013026,0.0809626946432446,-0.2537997182397116,0.2277490198612213,0.0901226326823234,0.2331679464845255,0.0332947022485835,0.985509817782091,0.5084851598749632,0.0292177308810289,0.0858689796076225
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,image,marker_hvg_overlap,9000,12000,92,70,0.088443508097719,0.0836699689809801,-0.2788912282724465,0.2539741694927215,0.110377512872219,0.2188060596632673,0.0352833811454257,0.9824798499726975,0.5088816155590616,0.030277367041033,0.0933411150767676
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,train_mean,top50_hvg,9000,12000,92,50,3.507264594304616e-07,,-0.1421890434677698,0.2921549081802368,0.1472760289907455,0.1712991045083245,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,train_mean,top200_hvg,9000,12000,92,89,2.29963643168898e-07,,-0.1061476982292183,0.2256390750408172,0.0893447771668434,0.2230965026666327,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,0.25,train_mean,marker_hvg_overlap,9000,12000,92,70,2.198893556380556e-07,,-0.1192377687418099,0.2519588470458984,0.1102061867713928,0.2023225608753997,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,image,top50_hvg,36000,12000,92,50,0.1219175814092159,0.1163322925725846,-0.2531259291572496,0.2918238341808319,0.1408038437366485,0.2107490194395841,0.050937387914582,0.9767770975173656,0.5138572427159739,0.0436513034332534,0.1274931780112028
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,image,top200_hvg,36000,12000,92,89,0.0903019073501795,0.0854422519550131,-0.211696249257502,0.2254737466573715,0.086587555706501,0.2435558544566394,0.0322388531104949,0.986953425571554,0.508770406782262,0.0276274072362363,0.0884617545961437
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,image,marker_hvg_overlap,36000,12000,92,70,0.0973064239120243,0.0917823925047213,-0.2351052239620392,0.2514713406562805,0.1061199009418487,0.2296563182408376,0.0342052487146595,0.9841969226351648,0.5092010856749121,0.028491744350553,0.0961768859547526
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,train_mean,top50_hvg,36000,12000,92,50,-9.361046387823537e-08,,-0.1378326572672449,0.2920686602592468,0.1463973224163055,0.1709768786642796,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,train_mean,top200_hvg,36000,12000,92,89,5.1447689000707235e-08,,-0.1038020685399818,0.2255754023790359,0.0888280272483825,0.2227995886197901,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,0,1.0,train_mean,marker_hvg_overlap,36000,12000,92,70,2.5320672948834856e-08,,-0.1166353616247891,0.2518892586231231,0.1095708310604095,0.2020061009929389,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,image,top50_hvg,3600,12000,92,50,0.0947414168692193,0.0915668398112813,-0.3675579496566206,0.2985522150993347,0.1530565768480301,0.1908095357043781,0.0503006461085064,0.9729302305633764,0.5116154383359414,0.0451834313548274,0.1143946175650189
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,image,top200_hvg,3600,12000,92,89,0.0737779264626523,0.0712367390189657,-0.42872616405086,0.2307739853858947,0.0959054380655288,0.2211630594352429,0.0318358519674091,0.9847922643614474,0.507351543250596,0.0285971084524224,0.0782250546765499
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,image,marker_hvg_overlap,3600,12000,92,70,0.0721725826794032,0.0694187124606217,-0.480775697372571,0.2575581967830658,0.118031807243824,0.2066787306465536,0.0349872423979403,0.981080745772622,0.5080339940852812,0.0308409921848249,0.0851548099060024
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,train_mean,top50_hvg,3600,12000,92,50,3.474205183806589e-07,,-0.1394262703000277,0.2919996976852417,0.145997479557991,0.1726908145605208,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,train_mean,top200_hvg,3600,12000,92,89,3.009008971247933e-07,,-0.1071819496261658,0.2255284488201141,0.0886291489005088,0.2238929283674236,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.1,train_mean,marker_hvg_overlap,3600,12000,92,70,3.035946816736563e-07,,-0.1204844283148954,0.2518390417098999,0.1093578562140464,0.2033087019404309,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,image,top50_hvg,9000,12000,92,50,0.1123170993558596,0.106963335754164,-0.2812208735453896,0.2932820618152618,0.1427922695875167,0.1969454464284451,0.0513817395687136,0.9777865642130362,0.5145841518908749,0.0434959237311725,0.1222603404935318
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,image,top200_hvg,9000,12000,92,89,0.0841553859729748,0.0800724514908409,-0.2552069184789213,0.2266352623701095,0.0884198322892189,0.231137892942111,0.0325200883346289,0.9875205416927167,0.5092304758803007,0.0275290656526408,0.084453468992318
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,image,marker_hvg_overlap,9000,12000,92,70,0.0876222149028243,0.0828990125078536,-0.2827746396934214,0.2529366314411163,0.1086316332221031,0.215686963260601,0.0355779020293943,0.9845522155566934,0.510065058793044,0.029377798822582,0.0917944796424082
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,train_mean,top50_hvg,9000,12000,92,50,1.2381736321565028e-06,,-0.1393061293912615,0.2921051979064941,0.1460164338350296,0.1706684156304257,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,train_mean,top200_hvg,9000,12000,92,89,8.136274349812567e-07,,-0.1038117854064993,0.22559854388237,0.0885599926114082,0.2225367308309956,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,0.25,train_mean,marker_hvg_overlap,9000,12000,92,70,8.591467826057908e-07,,-0.1166270525947246,0.2519160211086273,0.1092334985733032,0.2017895815246842,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,image,top50_hvg,36000,12000,92,50,0.1226258808467537,0.1174128958359872,-0.2601623773016036,0.2921555638313293,0.1417810618877411,0.2110634252969372,0.0561074038699918,0.97445511019978,0.515281257034886,0.0463014424505679,0.1278199466692816
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,image,top200_hvg,36000,12000,92,89,0.090637948189028,0.0859862843739907,-0.2146592565813644,0.2257123440504074,0.087079681456089,0.2451695849100439,0.0355110151075897,0.9856489383144832,0.5096716816676493,0.0293047104117518,0.0885589051558412
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,image,marker_hvg_overlap,36000,12000,92,70,0.0975395376827301,0.0922629072615468,-0.2384108459884633,0.2517389357089996,0.1067508831620216,0.2306485036613897,0.0377846485148755,0.9825676206429196,0.5101761345788974,0.0302883640686469,0.0962471634876437
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,train_mean,top50_hvg,36000,12000,92,50,-9.361046387823537e-08,,-0.1378326572672449,0.2920686602592468,0.1463973224163055,0.1709768786642796,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,train_mean,top200_hvg,36000,12000,92,89,5.1447689000707235e-08,,-0.1038020685399818,0.2255754023790359,0.0888280272483825,0.2227995886197901,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,1,1.0,train_mean,marker_hvg_overlap,36000,12000,92,70,2.5320672948834856e-08,,-0.1166353616247891,0.2518892586231231,0.1095708310604095,0.2020061009929389,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,image,top50_hvg,3600,12000,92,50,0.1001546057499945,0.0969445376726333,-0.4175450259074569,0.2977324426174164,0.1500821411609649,0.193869992179321,0.0555629098508113,0.9697782873340536,0.5126705985924324,0.0446483145040217,0.1169006370423647
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,image,top200_hvg,3600,12000,92,89,0.076278053392417,0.0734987113479921,-0.40065189508008,0.2300879508256912,0.094003215432167,0.2230321712296793,0.035166398639754,0.983021509738232,0.508019366197742,0.0282584269012796,0.0803453247088781
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,image,marker_hvg_overlap,3600,12000,92,70,0.07680365548835,0.0738156402130102,-0.4423973301500414,0.2566196322441101,0.1155390888452529,0.2091292880579054,0.0369985836276929,0.979479736141558,0.5082391598846255,0.0289449915237604,0.0872203569648125
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,train_mean,top50_hvg,3600,12000,92,50,-3.307383054718116e-07,,-0.1402028454214451,0.2918854057788849,0.145935520529747,0.1705557682865493,0.0,1.0,0.5,0.0,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,train_mean,top200_hvg,3600,12000,92,89,-1.4178876400911129e-07,,-0.1068321931420138,0.225444033741951,0.0885859876871109,0.2226816637645875,0.0,1.0,0.5,0.0,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.1,train_mean,marker_hvg_overlap,3600,12000,92,70,-1.883238175689631e-07,,-0.1201160431621247,0.2517526745796203,0.1093324050307273,0.2016699746045667,0.0,1.0,0.5,0.0,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,image,top50_hvg,9000,12000,92,50,0.1147218751534819,0.1102040871300557,-0.3177849572116974,0.2952359318733215,0.1469989567995071,0.2016875837219378,0.0583143523751423,0.9718076291145424,0.5150609907448424,0.048980338792373,0.124027238186025
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,image,top200_hvg,9000,12000,92,89,0.0852484366143088,0.0817248213369498,-0.2528826483456076,0.2280423790216446,0.0906016752123832,0.2360446909006923,0.0369078179589508,0.9841615893901924,0.509532272623318,0.0310002144255525,0.0847372278217327
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,image,marker_hvg_overlap,9000,12000,92,70,0.0881790648224913,0.0842734172703647,-0.2792790022188066,0.2543298006057739,0.1110318154096603,0.221332145881713,0.0393610403042688,0.980720453291081,0.510040746797675,0.0322454868731304,0.0920218396067232
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,train_mean,top50_hvg,9000,12000,92,50,-2.818894434852837e-07,,-0.1387203981964194,0.2920325100421905,0.1463953405618667,0.1713431116510386,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,train_mean,top200_hvg,9000,12000,92,89,-1.5998585978811781e-07,,-0.1041827998647195,0.2255500555038452,0.0888822376728057,0.2230293456667712,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,0.25,train_mean,marker_hvg_overlap,9000,12000,92,70,-1.791813393278322e-07,,-0.1170220143955573,0.2518549859523773,0.1096205562353134,0.2022981814513298,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,image,top50_hvg,36000,12000,92,50,0.1229353737644851,0.1169819752939361,-0.2590051198680885,0.2924017310142517,0.1415540277957916,0.2107396968058282,0.0564451671847094,0.9737585190375708,0.51510184311114,0.0457499310012438,0.1282458432207398
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,image,top200_hvg,36000,12000,92,89,0.0910235388691484,0.0859052751115099,-0.2123256354128253,0.22588711977005,0.0869368389248848,0.2444270048830104,0.035724789357411,0.9852575949649272,0.5095581285513544,0.0289556525324327,0.0890316250860997
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,image,marker_hvg_overlap,36000,12000,92,70,0.0981398349627852,0.0923432914858933,-0.2354634910966264,0.2518902122974396,0.1065044626593589,0.2303149591351446,0.0379464799078345,0.9821245862305018,0.5100355330691683,0.0298631385645713,0.0968167213395991
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,train_mean,top50_hvg,36000,12000,92,50,-9.361046387823537e-08,,-0.1378326572672449,0.2920686602592468,0.1463973224163055,0.1709768786642796,0.02,0.98,0.5,0.0016490891658676,0.0720866666666666
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,train_mean,top200_hvg,36000,12000,92,89,5.1447689000707235e-08,,-0.1038020685399818,0.2255754023790359,0.0888280272483825,0.2227995886197901,0.0126582278481012,0.9887640449438202,0.5,0.0010437273201694,0.0496898734177215
conch,human,skin,PDHS029,HSDX009;HSDX009_2;HSPD012,2,1.0,train_mean,marker_hvg_overlap,36000,12000,92,70,2.5320672948834856e-08,,-0.1166353616247891,0.2518892586231231,0.1095708310604095,0.2020061009929389,0.0142857142857142,0.9857142857142858,0.5,0.0011779208327626,0.054247619047619
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,image,top50_hvg,1200,12000,165,50,0.3034117744863033,0.2286687209667384,-0.0307163319922983,0.5960790514945984,0.3058560788631439,0.3868669126443334,0.1289337634206228,0.9750716097518876,0.5520026865862551,0.168390880730462,0.4039247387142586
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,image,top200_hvg,1200,12000,165,153,0.1678974422159315,0.1286867079741294,-0.034919059596409,0.3870841860771179,0.1384501606225967,0.4001109931897291,0.0421758127526494,0.991851118982272,0.5170134658674607,0.0551103902976173,0.1942411931524252
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,image,marker_hvg_overlap,1200,12000,165,121,0.1651529016427526,0.1250636635914582,-0.0366185313419723,0.4140776991844177,0.1568235903978347,0.4062150156654193,0.0453920346972928,0.9900250720184356,0.5177085533578641,0.0598184369272914,0.2063458237185849
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,train_mean,top50_hvg,1200,12000,165,50,-8.960534416679879e-08,,-0.1196570995835645,0.6247784495353699,0.2958744168281555,0.3379268351389687,0.02,0.98,0.5,0.0176161163961947,0.2018666666666666
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,train_mean,top200_hvg,1200,12000,165,153,-2.902202875845148e-09,,-0.0556344899469324,0.402310848236084,0.1272862553596496,0.3961433264154403,0.0065359477124183,0.9934640522875816,0.5,0.0057569007830701,0.0919253812636165
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.1,train_mean,marker_hvg_overlap,1200,12000,165,121,1.3609908992639277e-08,,-0.0645109766660463,0.4289288818836212,0.1447096168994903,0.4030721489082532,0.0082644628099173,0.9917355371900828,0.5,0.0072793869405763,0.1054283746556473
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,image,top50_hvg,3000,12000,165,50,0.333329212218523,0.2514053497074579,-0.0230726930033415,0.5960621237754822,0.2978151440620422,0.4207903320107136,0.1180197251979376,0.9788325986703088,0.5484261619341232,0.1588668487276242,0.4255170944216691
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,image,top200_hvg,3000,12000,165,153,0.1975509104526576,0.1489548783760514,-0.0216992635063422,0.3866852521896362,0.132659450173378,0.4340589985761943,0.0385685376463848,0.9930814301819688,0.5158249839141769,0.051917270826021,0.2196378881719071
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,image,marker_hvg_overlap,3000,12000,165,121,0.1983724374440498,0.1493209693980278,-0.0252600515695204,0.4132058620452881,0.1507274061441421,0.4383725958116434,0.042873353650557,0.9914453314659614,0.5171593425582591,0.0581713133173137,0.2310394341108605
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,train_mean,top50_hvg,3000,12000,165,50,-8.547706116246445e-08,,-0.1136226340511348,0.6227779388427734,0.2980673611164093,0.3378859799339747,0.02,0.98,0.5,0.0176161163961947,0.2018666666666666
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,train_mean,top200_hvg,3000,12000,165,153,-5.8543152481927474e-08,,-0.0534273589370011,0.4012724459171295,0.1280515342950821,0.3961197578792647,0.0065359477124183,0.9934640522875816,0.5,0.0057569007830701,0.0919253812636165
conch,mouse,whole_pup,WMPP017,WMPW025,0,0.25,train_mean,marker_hvg_overlap,3000,12000,165,121,-9.663775179339733e-08,,-0.0621451472580018,0.4277612566947937,0.1454544812440872,0.4031410690505677,0.0082644628099173,0.9917355371900828,0.5,0.0072793869405763,0.1054283746556473
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,image,top50_hvg,12000,12000,165,50,0.3712690009176731,0.2758525765109036,-0.0104044693196192,0.5911750793457031,0.2890730500221252,0.4604242138718515,0.1091878453424371,0.9810091854189068,0.545098515380672,0.1441039810821189,0.451442577029128
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,image,top200_hvg,12000,12000,165,153,0.2325281347714979,0.1686680179674233,-0.0087107373747725,0.3839951157569885,0.1272269338369369,0.4730525528525812,0.0356823023994892,0.9937938514440872,0.5147380769217883,0.0470928042752022,0.2495317686754311
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,image,marker_hvg_overlap,12000,12000,165,121,0.2425048254836304,0.1742560356599743,-0.0136217985822711,0.4102527499198913,0.1447852700948715,0.4785148865496506,0.0392449482874076,0.9923257595422276,0.5157853539148177,0.052215499803954,0.2650008616051295
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,train_mean,top50_hvg,12000,12000,165,50,-1.1101888601317e-07,,-0.1160342354659224,0.6235303282737732,0.2968819141387939,0.3394007769822917,0.02,0.98,0.5,0.0176161163961947,0.2018666666666666
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,train_mean,top200_hvg,12000,12000,165,153,1.0566074795060649e-08,,-0.054295992265205,0.4016528725624084,0.1275513619184494,0.3974138077814304,0.0065359477124183,0.9934640522875816,0.5,0.0057569007830701,0.0919253812636165
conch,mouse,whole_pup,WMPP017,WMPW025,0,1.0,train_mean,marker_hvg_overlap,12000,12000,165,121,4.9691074645296846e-08,,-0.0631128739757311,0.4281779825687408,0.1449715793132782,0.4042094438435299,0.0082644628099173,0.9917355371900828,0.5,0.0072793869405763,0.1054283746556473
conch,mouse,whole_pup,WMPP017,WMPW025,1,0.1,image,top50_hvg,1200,12000,165,50,0.3036447709053755,0.2270372402567989,-0.0443258099071681,0.60004061460495,0.306464284658432,0.3932836819145626,0.1242319308711618,0.9750711391648372,0.5496515350179995,0.1623038214612048,0.407494885349256
conch,mouse,whole_pup,WMPP017,WMPW025,1,0.1,image,top200_hvg,1200,12000,165,153,0.1754310106031918,0.1321803441478785,-0.0483727723849785,0.3889127075672149,0.1384388506412506,0.4005757293679034,0.0406614780281398,0.9918516109394816,0.5162565444838108,0.053164510611545,0.1985952412076922
