sample,encoder,method,seed,split_axis,split_side,gene_set,n_train,n_test,top_k,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
PCHM006,conch,bleep_conch_adapter,2,x,low,top200_hvg,8785,2400,50,200,0.1856524283159524,0.1737867451718386,-0.1388363836375356,0.4530666172504425,0.3135266304016113,0.5128692581740306,0.2948455471469584,0.7582222818793812,0.5265339145131699,0.2428428490699133,0.3477791428459272
PCHM006,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8785,2400,50,189,0.1858991194595262,0.174128107441169,-0.1366758226712971,0.4546792209148407,0.3135572373867035,0.5111486718241822,0.2923250700030523,0.7600969327752881,0.5262110013891702,0.2399647061549559,0.3475434075964133
PCHM006,conch,bleep_conch_adapter,3,y,low,top50_hvg,8997,2400,50,50,0.3499198117852211,0.3332229652524974,-0.118767834152095,0.6893877983093262,0.5512110590934753,0.5282674947602208,0.9230323765167308,0.1710627557439558,0.5470475661303433,0.7272176733598334,0.7048075423351797
PCHM006,conch,bleep_conch_adapter,3,y,low,top200_hvg,8997,2400,50,200,0.2554532017745077,0.2374846723347365,-0.1481422509140975,0.4884138405323028,0.3656289279460907,0.5653819407057017,0.4900749221226002,0.620458537407618,0.555266729765109,0.3774371072159641,0.4078207800205352
PCHM006,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8997,2400,50,188,0.2545477389853368,0.2370791657910099,-0.1388071354537734,0.4898844957351684,0.3665253818035126,0.5658629130292684,0.4864920215544828,0.6234900860969775,0.5549910538257302,0.3762551181657524,0.4085919093423252
PDHL031,conch,bleep_conch_adapter,0,x,high,top50_hvg,8957,2400,50,50,0.0928393171541392,0.079882118956396,-0.0761956085520796,0.3130137026309967,0.2272778153419494,0.1054711967934982,0.0488617006934658,0.9663831591040816,0.5076224298987736,0.039458461842417,0.1932788664703747
PDHL031,conch,bleep_conch_adapter,0,x,high,top200_hvg,8957,2400,50,200,0.0505672559273443,0.0441675631086316,-0.0609521769695129,0.2390725910663604,0.1451768577098846,0.1249786751128264,0.0122706391988673,0.9915843432067644,0.5019274912028158,0.0099732930779926,0.1156172525302606
PDHL031,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8957,2400,50,168,0.0495239458751235,0.0438195147344459,-0.0669994837887879,0.2406094521284103,0.1490912288427353,0.1158048960952755,0.0116378644844487,0.9919897015776392,0.501813783031044,0.0090311816195068,0.1172876293098865
PDHL031,conch,bleep_conch_adapter,1,y,high,top50_hvg,8839,2400,50,50,0.133296258309856,0.1300607157821315,-0.0308663439308293,0.3160140514373779,0.1781620234251022,0.1095911142002931,0.0108019170065755,0.9932054192854748,0.5020036681460252,0.0114678314649318,0.2187603095637533
PDHL031,conch,bleep_conch_adapter,1,y,high,top200_hvg,8839,2400,50,200,0.0780483878927888,0.0762514766933914,-0.0324587535217142,0.2486097812652588,0.1090182065963745,0.1401535071340673,0.0028617695742245,0.998282767460774,0.5005722685174993,0.0031699881692632,0.1289806874082481
PDHL031,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8839,2400,50,168,0.0794985034216913,0.0777539207487532,-0.0327807346284749,0.2471255958080291,0.1085893884301185,0.1410807817513161,0.0020197355164423,0.998417772080506,0.500218753798474,0.0021466740027891,0.1300177359836135
PDHL031,conch,bleep_conch_adapter,2,x,low,top50_hvg,8945,2400,50,50,0.1431140790414065,0.137176329909551,-0.0111861587967723,0.2870897650718689,0.1765549480915069,0.112116626284345,0.0158130667368686,0.992703372820826,0.5042582197788472,0.0135929917492663,0.1931009210401142
PDHL031,conch,bleep_conch_adapter,2,x,low,top200_hvg,8945,2400,50,200,0.0846607750410392,0.0836303410242446,-0.0306460348403197,0.2284343689680099,0.110496386885643,0.1173260433259559,0.0039532666842171,0.9981758432052064,0.5010645549447118,0.0033982479373165,0.1133423695618583
PDHL031,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8945,2400,50,168,0.0871584191332811,0.0853279187222388,-0.0312228473549545,0.2258726805448532,0.1095605939626693,0.1189148401312755,0.0041810597781296,0.9980269839446156,0.5011040218613727,0.0032670202186167,0.1143664367871643
PDHL031,conch,bleep_conch_adapter,3,y,low,top50_hvg,8740,2400,50,50,0.1134704995527863,0.1056511629321256,-0.1274658799142344,0.3070144653320312,0.2264480292797088,0.1172726885203578,0.0580995725615174,0.9528965980337104,0.505498085297614,0.0365111461630071,0.1803025768479564
PDHL031,conch,bleep_conch_adapter,3,y,low,top200_hvg,8740,2400,50,200,0.0638276163156842,0.0590267599994066,-0.0915344229360016,0.2308780550956726,0.1450977921485901,0.1264560832955552,0.0145474156629018,0.9882219989707932,0.5013847073168476,0.0091726295900791,0.106863418837307
PDHL031,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8740,2400,50,169,0.0615427706923787,0.0574918440232773,-0.0963055991587949,0.2311746776103973,0.1463160961866378,0.1208681704147847,0.0120361405751775,0.9903919154094274,0.5012140279923025,0.0081151478856701,0.1071312692467736
PDHP030,conch,bleep_conch_adapter,0,x,high,top50_hvg,8489,2400,50,50,0.2121262097358703,0.2109118160558556,-0.1076795241900254,0.303802877664566,0.2108520418405532,0.2418932171896154,0.1757946905285352,0.9160986632542196,0.5459466768913773,0.1297006451288042,0.2168190474757905
PDHP030,conch,bleep_conch_adapter,0,x,high,top200_hvg,8489,2400,50,200,0.1147525719134137,0.1136957623516961,-0.1132579640889889,0.2059257477521896,0.1161932349205017,0.2180107264370317,0.0442118305268706,0.9789726050760278,0.5115922178014493,0.0328283870886526,0.102030445382299
PDHP030,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8489,2400,50,158,0.1155923139569172,0.1149659606129384,-0.1191209944431475,0.2121176421642303,0.1214862912893295,0.2328868392198219,0.0520894312333572,0.975490560294232,0.5137899957637946,0.0386124222691165,0.105933271300501
PDHP030,conch,bleep_conch_adapter,1,y,high,top50_hvg,9090,2400,50,50,0.1494189011678099,0.1514786620333463,-0.0276900976040633,0.3126808106899261,0.1551344841718673,0.1956182051971282,0.0106604177561367,0.9966069947378556,0.5036337062469961,0.0177502504608078,0.2027609507159584
PDHP030,conch,bleep_conch_adapter,1,y,high,top200_hvg,9090,2400,50,200,0.0819747814238496,0.0809398178872757,-0.0283568515536171,0.2137017101049423,0.0821688994765281,0.176634153249766,0.0026651044390341,0.9991193354531044,0.5008922199460693,0.0044375626152019,0.1011221733281381
PDHP030,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,9090,2400,50,158,0.0832851314068501,0.0825255965965611,-0.0280239308704961,0.2203111350536346,0.0847221761941909,0.193688540799742,0.003349576006449,0.998907940815546,0.5011287584109976,0.0055697587742802,0.1049833539391494
PDHP030,conch,bleep_conch_adapter,2,x,low,top50_hvg,8769,2400,50,50,0.3088358430564403,0.2940003707310454,0.0192318857973441,0.3081720471382141,0.2091973572969436,0.2347226816969232,0.1984212454838733,0.935489093869247,0.5669551696765602,0.1616456363482743,0.3041627630327541
PDHP030,conch,bleep_conch_adapter,2,x,low,top200_hvg,8769,2400,50,200,0.1724231213357415,0.165096139000165,-0.03938088652656,0.2083694040775299,0.1100257411599159,0.2172723214411719,0.0505167697043016,0.9836390307136884,0.5170779002089951,0.0414720151476746,0.1404811126808157
PDHP030,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8769,2400,50,160,0.1728430409249995,0.1657686561398827,-0.0365781749759662,0.2129322737455368,0.1127209886908531,0.2326407189819525,0.0559469365963178,0.9815139794149198,0.5187304580056189,0.044826326833349,0.1441487458959219
PDHP030,conch,bleep_conch_adapter,3,y,low,top50_hvg,8847,2400,50,50,0.2843854856491088,0.2517556087704614,-0.1193394512380473,0.2982247769832611,0.2140202969312667,0.1731751941581352,0.1380914061931981,0.951476857229836,0.5447841317115172,0.1077902756518132,0.2724235868234883
PDHP030,conch,bleep_conch_adapter,3,y,low,top200_hvg,8847,2400,50,200,0.1550094802584499,0.1410115102750389,-0.0956330933381104,0.2000742852687835,0.1116259768605232,0.1652626063890612,0.0345228515482995,0.9878692143074592,0.5111960329278793,0.0269475689129533,0.1259811353835368
PDHP030,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8847,2400,50,160,0.1576524368108948,0.1430992187512197,-0.0876432817261957,0.2032708376646042,0.1138309314846992,0.1781446580685098,0.0364048428005228,0.9867271621448696,0.5115660024726962,0.0281879206446511,0.1306356741011042
PDHS029,conch,bleep_conch_adapter,0,x,high,top50_hvg,8893,2400,50,50,0.3247091289982199,0.3320832559542594,-0.1277788523281924,0.5527175664901733,0.4241285920143127,0.4155438818994846,0.6994312487256781,0.5047141560349727,0.6020727023803254,0.5008970791975387,0.4895604242881722
PDHS029,conch,bleep_conch_adapter,0,x,high,top200_hvg,8893,2400,50,200,0.1808749903040477,0.1821156389617449,-0.0833923263223309,0.3656674325466156,0.2450864762067794,0.4092838107076512,0.2176119056690691,0.8521294799692014,0.5345054402562438,0.1588229597518415,0.2475828690144335
PDHS029,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8893,2400,50,199,0.1804120421721623,0.1815939597482508,-0.08113072804098,0.3656814694404602,0.2447234094142913,0.410034381849884,0.2148108434642552,0.8534186319524932,0.5337508958698705,0.1577113112499917,0.2475128378715401
PDHS029,conch,bleep_conch_adapter,1,y,high,top50_hvg,8753,2400,50,50,0.2676394078500417,0.2756982187374641,-0.1019248991054767,0.525585412979126,0.3800492286682129,0.3560250377134598,0.5427456767290191,0.6934375033228357,0.6149634012843238,0.4520566154853519,0.4164631774366303
PDHS029,conch,bleep_conch_adapter,1,y,high,top200_hvg,8753,2400,50,200,0.1530080658878875,0.1543134698647491,-0.1058110367230256,0.3450770974159241,0.2143193334341049,0.3516134343132106,0.1694952655317474,0.9051527054666388,0.5366017979773655,0.1436406993710905,0.2103598652729602
PDHS029,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8753,2400,50,199,0.1526016163781085,0.1538064655542431,-0.1065430980030882,0.3455208837985992,0.2148359566926956,0.351653886550568,0.1703600372946645,0.9046760858961196,0.536788541844597,0.1443735600821675,0.2104126931339886
PDHS029,conch,bleep_conch_adapter,2,x,low,top50_hvg,8631,2400,50,50,0.3041848632320761,0.2118263094072031,0.0286532283842097,0.3913149535655975,0.2581439912319183,0.2670030197170083,0.2180547569156305,0.8986512598431969,0.5583530083794137,0.2266669016983863,0.3410885843366458
PDHS029,conch,bleep_conch_adapter,2,x,low,top200_hvg,8631,2400,50,200,0.2124513025127817,0.1568019763503765,-0.0012062255307682,0.3003464937210083,0.1627180874347686,0.2568801969104661,0.0699106696275844,0.9693161515138266,0.5196134105707054,0.0755423952365196,0.2170394285690262
PDHS029,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8631,2400,50,199,0.2127609736199523,0.1570645878410063,0.0018067475974012,0.301026701927185,0.1632617115974426,0.2564432492158044,0.0702619795252104,0.9691619613204288,0.5197119704228196,0.0759220052628338,0.2179165112599198
PDHS029,conch,bleep_conch_adapter,3,y,low,top50_hvg,8908,2400,50,50,0.0505317488266155,0.0418312533175494,-3.500637048445642,0.5852702856063843,0.462050586938858,0.1368581115459883,0.4919897586164303,0.5507805636858921,0.5213851611511612,0.2556813873584516,0.2228154621835569
PDHS029,conch,bleep_conch_adapter,3,y,low,top200_hvg,8908,2400,50,200,0.0250475616248149,0.0203361621331257,-1.2145877661736448,0.3852337896823883,0.2493508756160736,0.1479948314351365,0.1353182058304685,0.8788093236643174,0.5070637647473929,0.0734408594049761,0.1385685503666602
PDHS029,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8908,2400,50,199,0.0249584319507855,0.0202551280936316,-1.1369256077131875,0.3859549760818481,0.2497166991233825,0.1478807727886027,0.1359981968145412,0.8782003252907712,0.5070992610526562,0.0738099089497247,0.1392296149248361
WMPP017,conch,bleep_conch_adapter,0,x,high,top50_hvg,8978,2400,50,50,0.4401428457722068,0.342767996619417,-0.1347905708913458,0.6668523550033569,0.4450714588165283,0.5700798820276793,0.6786116252565242,0.6235047855629215,0.6510582054097229,0.5400991051130596,0.5565547716028224
WMPP017,conch,bleep_conch_adapter,0,x,high,top200_hvg,8978,2400,50,200,0.3374596152815502,0.2353930989167003,-0.2918750965948857,0.467605859041214,0.2620946764945984,0.5287128014886254,0.4355614061812682,0.8270654854185716,0.6313134457999199,0.3292917589165674,0.3513274967246458
WMPP017,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8978,2400,50,145,0.3146506765873396,0.2269536548503679,-0.2986205611673007,0.4868252873420715,0.2835571467876434,0.5357776698310011,0.4257976207336322,0.8000357424990722,0.6129166816163522,0.3286812335590763,0.3461341191771477
WMPP017,conch,bleep_conch_adapter,1,y,high,top50_hvg,8846,2400,50,50,0.3776093106344342,0.2878946652650211,-0.3151312527383561,0.6267103552818298,0.4238876700401306,0.5539589986141789,0.649396407794825,0.6057823598667476,0.6275893838307862,0.4845970715203184,0.4689801801260572
WMPP017,conch,bleep_conch_adapter,1,y,high,top200_hvg,8846,2400,50,200,0.28410058720503,0.2027267534653526,-0.4032078568309225,0.4369662404060364,0.2451664358377456,0.5171513961888626,0.3671349645435316,0.8288372613220787,0.5979861129328051,0.3017206116618172,0.2903188255493211
WMPP017,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8846,2400,50,145,0.2747229761235287,0.2046595033167249,-0.4172364292438503,0.4662010371685028,0.273435890674591,0.5253277249095906,0.3887315343322424,0.7937645684192338,0.5912480513757383,0.3130366196829481,0.2995975022717139
WMPP017,conch,bleep_conch_adapter,2,x,low,top50_hvg,8861,2400,50,50,0.2477433073194697,0.1742241196027745,-2.1991690585017203,0.5946951508522034,0.3653334081172943,0.5190955413332268,0.422450360044366,0.7301545457676523,0.5763024529060092,0.3862687800342598,0.3714348537985714
WMPP017,conch,bleep_conch_adapter,2,x,low,top200_hvg,8861,2400,50,200,0.1744731077113101,0.1298954512317685,-4.69610914200719,0.4797817468643188,0.2497721016407013,0.4282765040042674,0.2142203597783022,0.8829435485355157,0.5485819541569089,0.2044741786114288,0.248345832527371
WMPP017,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8861,2400,50,142,0.1670805879320923,0.1355850782643485,-5.471498116223686,0.5223526954650879,0.2883601188659668,0.4348497913515166,0.2424870765327197,0.8488849177913682,0.545685997162044,0.2263216299050919,0.2641640970999706
WMPP017,conch,bleep_conch_adapter,3,y,low,top50_hvg,8812,2400,50,50,0.5573417197912931,0.415584372878427,0.2574608595995232,0.6176795363426208,0.3956135213375091,0.6828659692384907,0.5663006808150244,0.7946919709366235,0.6804963258758241,0.5837881581443717,0.6331467549311898
WMPP017,conch,bleep_conch_adapter,3,y,low,top200_hvg,8812,2400,50,200,0.4835441135248402,0.3275234844931646,0.0739831776183564,0.4421747028827667,0.2272983789443969,0.6448537578396217,0.3684701435039867,0.9203002445966796,0.6443851940503333,0.4132303752555372,0.4785079628258672
WMPP017,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8812,2400,50,147,0.4453601824495067,0.3101104438706472,-0.0057365167474209,0.4480349421501159,0.2395363003015518,0.6456401487958162,0.3478807702863483,0.9056085039196224,0.6267446371029854,0.3886059079182318,0.4534224225873759
WMPW025,conch,bleep_conch_adapter,0,x,high,top50_hvg,8934,2400,50,50,0.2030651120562106,0.1646716936435159,-0.8370559914922342,0.4759625196456909,0.2903701066970825,0.2934282561366431,0.3076936736150659,0.8606696483139475,0.5841816609645067,0.210276281289848,0.2414026170865341
WMPW025,conch,bleep_conch_adapter,0,x,high,top200_hvg,8934,2400,50,200,0.1109235444552905,0.0947668236463231,-0.3604836251412234,0.2969368398189544,0.1526047736406326,0.2626437176869481,0.0961639346660769,0.961556949106718,0.5288604418863975,0.0703003468910918,0.130761963364205
WMPW025,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8934,2400,50,197,0.1079322692592744,0.0919943022282566,-0.3374363075254131,0.2925133407115936,0.1511488109827041,0.2603671124050981,0.0880464660405142,0.9637178594869192,0.5258821627637168,0.0665906767651331,0.1294558225549331
WMPW025,conch,bleep_conch_adapter,1,y,high,top50_hvg,8864,2400,50,50,0.258988364264369,0.2236616754933119,-0.0378370749158784,0.4067858159542084,0.2539014220237732,0.3578654553340949,0.2817318849830325,0.9001615093586967,0.5909466971708646,0.2649287481827492,0.3144202816955398
WMPW025,conch,bleep_conch_adapter,1,y,high,top200_hvg,8864,2400,50,200,0.1572094718895096,0.1390850871035071,-0.0695409746467521,0.285062700510025,0.1592236459255218,0.2997864815078936,0.0987642924670409,0.9695248607991712,0.534144576633106,0.093176204721695,0.1752240380230576
WMPW025,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8864,2400,50,198,0.1542622985644912,0.1365214985068394,-0.0717989832087047,0.2841874063014984,0.1593213379383087,0.2987742148612926,0.094061846841041,0.970090633063299,0.53207623995217,0.0895076703738161,0.1731479341524859
WMPW025,conch,bleep_conch_adapter,2,x,low,top50_hvg,9015,2400,50,50,0.1964712991856504,0.1599120609158293,-0.107983524010051,0.4784294664859772,0.2989635765552521,0.3508765543067833,0.1537719386583055,0.9025937459087768,0.5281828422835413,0.1652225284853107,0.3573989036690103
WMPW025,conch,bleep_conch_adapter,2,x,low,top200_hvg,9015,2400,50,200,0.1039848905414692,0.0861879108425513,-0.0936529573111329,0.3512886464595794,0.1988301128149032,0.2846922772952487,0.0487700352707077,0.9733231675745172,0.5110466014226127,0.0547944359198126,0.213477611904987
WMPW025,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,9015,2400,50,197,0.0983379086474226,0.081826570594509,-0.0961802263719355,0.350870132446289,0.2002636939287185,0.2830690375911447,0.0485605653927153,0.9729478734816198,0.5107542194371676,0.0540205359338354,0.2107342182698925
WMPW025,conch,bleep_conch_adapter,3,y,low,top50_hvg,8891,2400,50,50,0.2796091416105628,0.2330366412965919,-0.0326661253464408,0.3969327807426452,0.2454857975244522,0.3721712929753864,0.302992805660065,0.9046467619574544,0.6038197838087598,0.2687124493719423,0.3267053739069944
WMPW025,conch,bleep_conch_adapter,3,y,low,top200_hvg,8891,2400,50,200,0.17400234521745,0.1444042457394592,-0.0463253302093653,0.2765948474407196,0.1471351981163025,0.3199283695605218,0.1082972409457144,0.9714582153208714,0.5398777281332929,0.1015876837405953,0.1861246826441628
WMPW025,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8891,2400,50,197,0.1703921107301692,0.14150903215829,-0.0431447597139285,0.2763432264328003,0.1472923904657364,0.3185591720285884,0.1005281624551523,0.9725228082448,0.5365254853499762,0.0972406289901457,0.1841163761739223
XTNL005,conch,bleep_conch_adapter,0,x,high,top50_hvg,8989,2400,50,50,0.4403206610679626,0.3666759053216198,0.1115418037399649,0.6704261302947998,0.386832445859909,0.3290990248822459,0.285883526905078,0.939749059633173,0.6128162932691256,0.3704386669239177,0.5570808940212247
XTNL005,conch,bleep_conch_adapter,0,x,high,top200_hvg,8989,2400,50,200,0.265587153902743,0.2232128841132711,0.0065727897324154,0.4676247835159302,0.2266674935817718,0.3160711563429495,0.1277684965628644,0.9717062398214028,0.5497373681921337,0.1630738441471126,0.3207938495772758
XTNL005,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8989,2400,50,185,0.2649946064184847,0.2223124092105937,0.0046938969260859,0.4723711907863617,0.2301650643348693,0.3154152777835821,0.1302620811419142,0.9707236697080386,0.5504928754249764,0.1674825685095121,0.3237129376979107
XTNL005,conch,bleep_conch_adapter,1,y,high,top50_hvg,8935,2400,50,50,0.2018196360766887,0.1286001323964397,-0.0122965050395578,0.4958120882511139,0.3373528718948364,0.2582578609722021,0.2529320934331244,0.8108550276792842,0.5318935605562044,0.2206194507729383,0.2863217143167047
XTNL005,conch,bleep_conch_adapter,1,y,high,top200_hvg,8935,2400,50,200,0.1225055018704733,0.0866269922072198,-0.0836450641651754,0.3886306285858154,0.2302172780036926,0.2515249631208181,0.1347650099356689,0.9015953932533456,0.5181802015945073,0.1140351716848966,0.1772968457768964
XTNL005,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8935,2400,50,187,0.1218871323047529,0.0847631079710204,-0.0802844956116925,0.3889834880828857,0.2296832203865051,0.2532033410418323,0.130996758973043,0.9038262459561396,0.5174115024645913,0.1107528253402084,0.1759963257972019
XTNL005,conch,bleep_conch_adapter,2,x,low,top50_hvg,8879,2400,50,50,0.4397612655162811,0.3567619545785578,0.1732916018180549,0.548742949962616,0.3438578844070434,0.3357936770653303,0.4527301527901751,0.8435404446987453,0.6481352987444602,0.4611526863164955,0.5039870851647934
XTNL005,conch,bleep_conch_adapter,2,x,low,top200_hvg,8879,2400,50,200,0.2841501717595383,0.2313943520064055,0.0500193425576435,0.3969134092330932,0.2100188285112381,0.319305334582589,0.2081444508961254,0.936134741883619,0.5721395963898722,0.2203079462867842,0.2961494247167994
XTNL005,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8879,2400,50,186,0.2829965501973626,0.2298856848166731,0.0486018724050447,0.3987430334091186,0.2123637348413467,0.3186347185994305,0.2097278827189242,0.9344920114907964,0.5721099471048603,0.2216929750959163,0.2970514831779741
XTNL005,conch,bleep_conch_adapter,3,y,low,top50_hvg,8985,2400,50,50,0.3638983752764761,0.3261493675679472,0.0470174681767821,0.6022166609764099,0.3519350588321686,0.353308927026416,0.3629441798001113,0.8682752660859578,0.6156097229430345,0.3777450085223093,0.4672916006120304
XTNL005,conch,bleep_conch_adapter,3,y,low,top200_hvg,8985,2400,50,200,0.233080668433613,0.2042218160419219,-0.0701350392722815,0.4392007291316986,0.2420486062765121,0.288588037432604,0.1981885546597893,0.9158691809182732,0.5570288677890314,0.1879208251755575,0.2828204470017109
XTNL005,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8985,2400,50,183,0.2365567710354308,0.208268550932864,-0.0740798452324831,0.4478942453861236,0.2523654103279114,0.2811745367892859,0.2048775018363902,0.9111396435886596,0.5580085727125249,0.1937904589231054,0.2911042105089906
