sample,encoder,seed,split_axis,split_side,ratio,model,gene_set,n_train,n_test,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
HHDX011,uni,2,x,low,0.25,train_mean,top50_hvg,2232,2400,50,9.683686316819265e-07,,-0.0041577308224987,0.5003527998924255,0.3654287457466125,0.6756960703631921,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,uni,2,x,low,0.25,train_mean,top200_hvg,2232,2400,200,2.7298917801621416e-07,,-0.0028510957535729,0.2945187091827392,0.1446079760789871,0.6812647020868584,0.045,0.955,0.5,0.0362794405916492,0.11976875
HHDX011,uni,2,x,low,0.25,train_mean,marker_hvg_overlap,2232,2400,169,3.1044347405965724e-07,,-0.0028889216486258,0.2985590398311615,0.1451173573732376,0.6969654196534733,0.0414201183431952,0.9585798816568049,0.5,0.0343864848350801,0.1190532544378698
HHDX011,uni,2,x,low,0.25,coordinate,top50_hvg,2232,2400,50,0.1213915012637153,0.0970168345084106,-0.0004568527423543,0.4933434128761291,0.3591283559799194,0.6863691905101162,0.2388332088616964,0.7846593495559943,0.5117462792088453,0.1982256284900812,0.3613082237567795
HHDX011,uni,2,x,low,0.25,coordinate,top200_hvg,2232,2400,200,0.0666891007029335,0.0534002474882693,-0.0064237935857568,0.2915209531784057,0.1466367989778518,0.6890402797000328,0.0597083022154241,0.9461648373889986,0.5029365698022112,0.0495564071225203,0.1437718108898697
HHDX011,uni,2,x,low,0.25,coordinate,marker_hvg_overlap,2232,2400,169,0.0679757107106401,0.0539152608290157,-0.0065794846660758,0.2952070832252502,0.1474125981330871,0.7043185381344665,0.0590997696823231,0.9475899189600832,0.5033448443212033,0.0499701437111091,0.1436128501173914
HHDX011,uni,2,x,low,0.25,image,top50_hvg,2232,2400,50,0.2809513693302869,0.239896650069294,0.0926681133720558,0.4319469332695007,0.318595826625824,0.7272893731850976,0.3220743056851058,0.8158324420155421,0.568953373850324,0.3388698501426898,0.437439203920468
HHDX011,uni,2,x,low,0.25,image,top200_hvg,2232,2400,200,0.1282016292308253,0.1034402303363935,-0.012896725416358,0.2662602663040161,0.1399751305580139,0.7173276935034665,0.0848086272176456,0.9538498588148944,0.5193292430162699,0.0897466342268868,0.1778083144902287
HHDX011,uni,2,x,low,0.25,image,marker_hvg_overlap,2232,2400,169,0.1322220123756832,0.1044202890163199,-0.0034520133069892,0.2666245996952057,0.1397805213928222,0.7344625842330667,0.0842753709474079,0.9552167931069112,0.5197460820271594,0.0898525086130534,0.1787367583310209
HHDX011,uni,2,x,low,0.25,spatial_knn,top50_hvg,2232,2400,50,0.093325748774223,0.0820449329309119,-0.0731577627221122,0.5025745630264282,0.3606140613555908,0.665922115015516,0.2954029660304565,0.7422304431272715,0.5188167045788641,0.2816024103351491,0.3540432341760355
HHDX011,uni,2,x,low,0.25,spatial_knn,top200_hvg,2232,2400,200,0.0424218201112514,0.0379117526177073,-0.0950675113650504,0.2999651432037353,0.1462919265031814,0.6654865309536884,0.077996891841266,0.9328485269051718,0.505422709373219,0.0741666418729458,0.1313308231983763
HHDX011,uni,2,x,low,0.25,spatial_knn,marker_hvg_overlap,2232,2400,169,0.0469476100480393,0.0417752121594609,-0.0944502721278867,0.3033765852451324,0.1463645845651626,0.6832281954576683,0.0737627556837165,0.9364027222308854,0.5050827389573009,0.0711318431674647,0.1310688816950218
HHDX011,uni,2,x,low,1.0,train_mean,top50_hvg,8928,2400,50,4.789204770005995e-07,,-0.0036363007060663,0.5002087354660034,0.3657086491584778,0.675844819213744,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,uni,2,x,low,1.0,train_mean,top200_hvg,8928,2400,200,1.4908847161709818e-07,,-0.002788907881229,0.294443815946579,0.1448932737112045,0.6814093172600026,0.045,0.955,0.5,0.0362794405916492,0.11976875
HHDX011,uni,2,x,low,1.0,train_mean,marker_hvg_overlap,8928,2400,169,4.778050706699349e-08,,-0.0028239467925667,0.2984852790832519,0.1452580392360687,0.6970887978509673,0.0414201183431952,0.9585798816568049,0.5,0.0343864848350801,0.1190532544378698
HHDX011,uni,2,x,low,1.0,coordinate,top50_hvg,8928,2400,50,0.1112778025597799,0.0967228776628053,0.0025135836191475,0.4982796013355255,0.3636364936828613,0.6867796448535227,0.2209611313211436,0.8026680520532133,0.5118145916871785,0.1920774356701179,0.3616365410792118
HHDX011,uni,2,x,low,1.0,coordinate,top200_hvg,8928,2400,200,0.0700847502668335,0.0586500054287466,-0.0184796878530295,0.2934841215610504,0.1497894376516342,0.6895934644606314,0.0552402828302859,0.9506670130133034,0.5029536479217946,0.0480193589175294,0.146530952520011
HHDX011,uni,2,x,low,1.0,coordinate,marker_hvg_overlap,8928,2400,169,0.0732839304379321,0.0605647032964675,-0.0140249978539261,0.297495037317276,0.150320678949356,0.7048842791228526,0.0564501375491403,0.950019172223382,0.5032346548862611,0.0490735370876621,0.1465722091605552
HHDX011,uni,2,x,low,1.0,image,top50_hvg,8928,2400,50,0.314890533387661,0.270309013941089,0.1278268694039434,0.4234366416931152,0.3149853646755218,0.7387173430734159,0.3136258157202963,0.8230356723729332,0.5683307440466148,0.326810286833704,0.4555097571215776
HHDX011,uni,2,x,low,1.0,image,top200_hvg,8928,2400,200,0.1583638914212497,0.1281216926310818,-0.0272814359892799,0.2615264356136322,0.1354333758354187,0.7291660388035234,0.0825339119585766,0.9554827460024242,0.5190083289805004,0.0864715907383983,0.1894251904650062
HHDX011,uni,2,x,low,1.0,image,marker_hvg_overlap,8928,2400,169,0.1625792715129664,0.1288830997885111,-0.005558123178167,0.2619242966175079,0.1349550038576126,0.7453884253503444,0.0816174835054227,0.9569538903361174,0.5192856869207702,0.0863045765004863,0.1903391563683276
HHDX011,uni,2,x,low,1.0,spatial_knn,top50_hvg,8928,2400,50,0.0938122547950479,0.0799413398853849,-0.0944550481438636,0.5115945935249329,0.356235146522522,0.6660339061911024,0.2754869440933551,0.7770490557726424,0.5262679999329988,0.2764967434512616,0.3492968812328026
HHDX011,uni,2,x,low,1.0,spatial_knn,top200_hvg,8928,2400,200,0.0326084756901415,0.0282360107865228,-0.0943015967891551,0.3030296862125397,0.1410185247659683,0.6636763330622246,0.0702412320542315,0.9438013749561796,0.5070213035052056,0.0704784600373226,0.1313734246331249
HHDX011,uni,2,x,low,1.0,spatial_knn,marker_hvg_overlap,8928,2400,169,0.0308309376234102,0.0258655092193157,-0.0913904683785678,0.3060232102870941,0.1408229619264602,0.6821686105943627,0.0693599204442752,0.9441457898107156,0.5067528551274956,0.0688249383924528,0.1305169681885483
HHDX011,uni,3,y,low,0.05,train_mean,top50_hvg,445,2400,50,-3.417637288549713e-07,,-0.0455882755004131,0.5023159980773926,0.3671377897262573,0.7298360149264519,0.18,0.82,0.5,0.1506107620366943,0.3331083333333333
HHDX011,uni,3,y,low,0.05,train_mean,top200_hvg,445,2400,200,-6.861636379085211e-08,,-0.0164639784195546,0.2928338944911957,0.1450312882661819,0.7237533500909099,0.045,0.955,0.5,0.0376526905091735,0.1226208333333333
HHDX011,uni,3,y,low,0.05,train_mean,marker_hvg_overlap,445,2400,170,-1.028002441342203e-09,,-0.0125825890830753,0.2980479896068573,0.1452671140432357,0.7423398447628458,0.0411764705882352,0.9588235294117649,0.5,0.0358770913943442,0.1230294117647059
HHDX011,uni,3,y,low,0.05,coordinate,top50_hvg,445,2400,50,0.0017262610455509,0.0033506808476284,-0.0516360656538745,0.5033178329467773,0.3512714505195617,0.7294433373963348,0.1729321025090316,0.8284618797170299,0.5006969911130308,0.1536019478879272,0.3308908934821721
HHDX011,uni,3,y,low,0.05,coordinate,top200_hvg,445,2400,200,-0.0005788320425199,0.0001147773015133,-0.0481087371891044,0.294479489326477,0.1372098922729492,0.7196522500846906,0.0432330256272579,0.9571154699292574,0.5001742477782577,0.0384004869719818,0.1232269243533336
HHDX011,uni,3,y,low,0.05,coordinate,marker_hvg_overlap,445,2400,170,-0.001577967573779,-0.0009678821772895,-0.043486426328908,0.2995008826255798,0.1374575048685073,0.738083305964698,0.0429044251329337,0.9575119210007128,0.5002081730668232,0.0384194031506423,0.1234796080533783
HHDX011,uni,3,y,low,0.05,image,top50_hvg,445,2400,50,0.1602332004182972,0.1442305568272854,-0.2242186154332012,0.4868270456790924,0.3632746934890747,0.7013786933636148,0.3428209806038116,0.7438121943150573,0.5433165874594345,0.3418218400893751,0.3870441427870503
HHDX011,uni,3,y,low,0.05,image,top200_hvg,445,2400,200,0.0527402712510956,0.0464059791310788,-0.4144424358825199,0.2964861094951629,0.172234445810318,0.6786251618289971,0.0895296345794831,0.933149049806426,0.5113393421929545,0.0913433865676616,0.1424822217132623
HHDX011,uni,3,y,low,0.05,image,marker_hvg_overlap,445,2400,170,0.0542297775358961,0.0473919605464426,-0.3308562187340987,0.2989655435085296,0.1725205034017563,0.7005728353049991,0.0893900339557166,0.933695706526128,0.5115428702409223,0.0914962093224788,0.1426886559708985
HHDX011,uni,3,y,low,0.05,spatial_knn,top50_hvg,445,2400,50,0.012573859438167,0.0079912118983905,-0.1187780186440795,0.514644980430603,0.3539130985736847,0.7167803107873595,0.2212058918792782,0.7837134250853274,0.5024596584823029,0.2217674798987476,0.3381044546015568
HHDX011,uni,3,y,low,0.05,spatial_knn,top200_hvg,445,2400,200,0.0019624847611893,0.0009175231904014,-0.1085467745398637,0.3015282452106476,0.1377627551555633,0.7053663320346129,0.0553014729698195,0.9459142738310276,0.5006078734004237,0.0554418699746869,0.1241137707785022
HHDX011,uni,3,y,low,0.05,spatial_knn,marker_hvg_overlap,445,2400,170,0.001348767647775,3.723607606733781e-05,-0.0997866959954776,0.3063461780548095,0.1377107501029968,0.7253280770330062,0.0530599257347417,0.9474671737054468,0.5002635497200943,0.0533333818428351,0.1242249660154731
HHDX011,uni,3,y,low,0.1,train_mean,top50_hvg,890,2400,50,-3.3265303882146215e-07,,-0.038419615353323,0.5029419660568237,0.3674574196338653,0.7294628240391978,0.18,0.82,0.5,0.1506107620366943,0.3331083333333333
HHDX011,uni,3,y,low,0.1,train_mean,top200_hvg,890,2400,200,-6.674416661051064e-08,,-0.0126664204947246,0.2930936813354492,0.144331693649292,0.7235805362623446,0.045,0.955,0.5,0.0376526905091735,0.1226208333333333
HHDX011,uni,3,y,low,0.1,train_mean,marker_hvg_overlap,890,2400,170,-1.4891335760896746e-08,,-0.0110452172973215,0.298517107963562,0.14473856985569,0.7416107111963726,0.0411764705882352,0.9588235294117649,0.5,0.0358770913943442,0.1230294117647059
HHDX011,uni,3,y,low,0.1,coordinate,top50_hvg,890,2400,50,-0.000934520169103,-0.0012670981669192,-0.1096827076055342,0.511162281036377,0.3548051416873932,0.7263607682763583,0.174581720348916,0.8270869637478756,0.5008343420483959,0.1603904234798436,0.3287534784314228
HHDX011,uni,3,y,low,0.1,coordinate,top200_hvg,890,2400,200,-0.0034620772477501,-0.003422572157493,-0.0544277190105276,0.2976044714450836,0.1392191052436828,0.717083920073818,0.043645430087229,0.9567717409369688,0.500208585512099,0.0400976058699609,0.1224094591999638
HHDX011,uni,3,y,low,0.1,coordinate,marker_hvg_overlap,890,2400,170,-0.0036776360590866,-0.0036708092670139,-0.0552423693509755,0.3031331896781921,0.1402635723352432,0.7351757936902664,0.0424311870843656,0.95786187616705,0.5001465316257079,0.0397593126463462,0.1228987113496854
HHDX011,uni,3,y,low,0.1,image,top50_hvg,890,2400,50,0.1949686521571129,0.1717608122247051,-0.1248873132295557,0.4720556735992431,0.3457626700401306,0.7187557235611312,0.3063847050216338,0.7965554534724055,0.5514700792470197,0.3171297932906933,0.4036996153305472
HHDX011,uni,3,y,low,0.1,image,top200_hvg,890,2400,200,0.0729377731754357,0.0641641855933413,-0.1958881733151065,0.2849116027355194,0.1558770537376403,0.7012229712133718,0.0780329984809445,0.9486913211378708,0.5133621598094078,0.0817529889709045,0.150302248398724
HHDX011,uni,3,y,low,0.1,image,marker_hvg_overlap,890,2400,170,0.0740041958172429,0.0642626442627776,-0.1672219269036705,0.2877872884273529,0.1565358191728592,0.7216435456299516,0.0784403499025522,0.94887864129478,0.5136594955986661,0.0826236328916712,0.1503035836452174
HHDX011,uni,3,y,low,0.1,spatial_knn,top50_hvg,890,2400,50,0.0050949161476455,0.0032931125541278,-0.115934614315629,0.5174819231033325,0.3573063910007477,0.7115311031958795,0.2312086371942207,0.768912827496492,0.5000607323453565,0.235777609263719,0.3352584291597957
HHDX011,uni,3,y,low,0.1,spatial_knn,top200_hvg,890,2400,200,0.0001844991168835,-0.0005320251320007,-0.1062601282878313,0.3029594719409942,0.1392039209604263,0.7002396557078742,0.0578173108137067,0.9421939362733216,0.5000056235435141,0.0589745227978574,0.1236011402389372
HHDX011,uni,3,y,low,0.1,spatial_knn,marker_hvg_overlap,890,2400,170,0.0021461961187487,0.0015086822316142,-0.1005996230236419,0.3078937828540802,0.1393426358699798,0.7200706745362015,0.0567121335736613,0.9430865748614896,0.4998993542175755,0.0586400137457057,0.1242277187256193
HHDX011,uni,3,y,low,0.25,train_mean,top50_hvg,2226,2400,50,1.1835272435689603e-06,,-0.0517420150821999,0.5061067938804626,0.3718472123146057,0.7288623381072029,0.18,0.82,0.5,0.1506107620366943,0.3331083333333333
HHDX011,uni,3,y,low,0.25,train_mean,top200_hvg,2226,2400,200,2.814240267201562e-07,,-0.0169745663073933,0.2944237887859344,0.1462799310684204,0.7231454043240269,0.045,0.955,0.5,0.0376526905091735,0.1226208333333333
HHDX011,uni,3,y,low,0.25,train_mean,marker_hvg_overlap,2226,2400,170,3.255118658043569e-07,,-0.0153055645647795,0.3000567257404327,0.1470105201005935,0.741306442263404,0.0411764705882352,0.9588235294117649,0.5,0.0358770913943442,0.1230294117647059
HHDX011,uni,3,y,low,0.25,coordinate,top50_hvg,2226,2400,50,0.0037539010192267,0.0035883092951884,-0.3225767313712276,0.5624980330467224,0.3687307238578796,0.703628561281204,0.1206396920835501,0.8791288072140117,0.499884249648781,0.1204972721236965,0.3310947816286176
HHDX011,uni,3,y,low,0.25,coordinate,top200_hvg,2226,2400,200,-0.0019355751281545,-0.0015243282538616,-0.1321112919614825,0.3203070759773254,0.1410471946001052,0.6966816107285316,0.0301599230208875,0.9697822018035028,0.4999710624121952,0.0301243180309241,0.1234187430583371
HHDX011,uni,3,y,low,0.25,coordinate,marker_hvg_overlap,2226,2400,170,-0.002674153708572,-0.0023910533434544,-0.1311086426220272,0.3274952471256256,0.1430675387382507,0.7167101416477424,0.0316091500728839,0.968164942873037,0.4998870464729604,0.0305459603521511,0.1234374597386848
HHDX011,uni,3,y,low,0.25,image,top50_hvg,2226,2400,50,0.2359737210301682,0.2076202750742281,-0.0840401900978758,0.4556973278522491,0.3415449857711792,0.7375846114159232,0.3133633744328053,0.7941495047209638,0.5537564395768846,0.3237902329879738,0.4208820540186713
HHDX011,uni,3,y,low,0.25,image,top200_hvg,2226,2400,200,0.0922557817338383,0.0795801271019598,-0.1897272120218258,0.2753501534461975,0.1479977816343307,0.7229183945603913,0.0790186804383125,0.9483818104450102,0.5137002454416614,0.0822170302097184,0.1581045551855305
HHDX011,uni,3,y,low,0.25,image,marker_hvg_overlap,2226,2400,170,0.0952610492980217,0.0810056147082963,-0.1254944656030548,0.2776524722576141,0.1480448842048645,0.743017707129813,0.0753290078609609,0.9522500278281546,0.5137895178445577,0.0809415054374277,0.1591013615883985
HHDX011,uni,3,y,low,0.25,spatial_knn,top50_hvg,2226,2400,50,-0.005883198151132,-0.0056184559152165,-0.1369280834496021,0.5256291627883911,0.3516213297843933,0.7094532640156727,0.1926926924620297,0.8024171425033342,0.497554917482682,0.2021858155053088,0.3340650077087885
HHDX011,uni,3,y,low,0.25,spatial_knn,top200_hvg,2226,2400,200,0.0005849659082321,0.0009170215354081,-0.1050520305696409,0.3061493635177612,0.1354144215583801,0.6982143749187256,0.0482945295368638,0.950513992005913,0.4994042607713885,0.0507628020639579,0.1235891885376865
HHDX011,uni,3,y,low,0.25,spatial_knn,marker_hvg_overlap,2226,2400,170,-6.420416591550526e-05,0.0004279925565832,-0.1055494279970469,0.3116953074932098,0.1364719867706298,0.7181682811264988,0.0468178862146139,0.9520821620848792,0.4994500241497466,0.0497236665674122,0.1238616783786549
HHDX011,uni,3,y,low,1.0,train_mean,top50_hvg,8903,2400,50,-2.3861232939736965e-07,,-0.0461981647127868,0.5051557421684265,0.3709610104560852,0.7288555897896892,0.18,0.82,0.5,0.1506107620366943,0.3331083333333333
HHDX011,uni,3,y,low,1.0,train_mean,top200_hvg,8903,2400,200,-5.5456809697762574e-08,,-0.014590922794713,0.2939821183681488,0.1464502960443496,0.7232138109549548,0.045,0.955,0.5,0.0376526905091735,0.1226208333333333
HHDX011,uni,3,y,low,1.0,train_mean,marker_hvg_overlap,8903,2400,170,-8.757401563135446e-08,,-0.0125227382396067,0.2995426952838897,0.1471038460731506,0.7412889469866535,0.0411764705882352,0.9588235294117649,0.5,0.0358770913943442,0.1230294117647059
HHDX011,uni,3,y,low,1.0,coordinate,top50_hvg,8903,2400,50,-0.0030438377638347,-0.0022086992256531,-0.612999374717474,0.6240084171295166,0.3969053626060486,0.6210282111755274,0.1053552288784921,0.8926724304133046,0.4990138296458983,0.1014757080314562,0.3289173350891608
HHDX011,uni,3,y,low,1.0,coordinate,top200_hvg,8903,2400,200,-0.0060397114899387,-0.0062502488747968,-0.2136606974523647,0.3478062450885772,0.1479572355747223,0.6278792045720578,0.026338807219623,0.9731681076033262,0.4997534574114746,0.025368927007864,0.1226286932898392
HHDX011,uni,3,y,low,1.0,coordinate,marker_hvg_overlap,8903,2400,170,-0.0068923840372008,-0.0070274874539191,-0.2115975918422597,0.3558926284313202,0.150487944483757,0.6550679956476068,0.030807106943006,0.9685607220746304,0.4996839145088182,0.0294991382253769,0.1223293418253919
HHDX011,uni,3,y,low,1.0,image,top50_hvg,8903,2400,50,0.2704783034976571,0.239454823338776,0.0005599047336727,0.4479356706142425,0.3340605795383453,0.7512766359947349,0.2814951286692596,0.8284128794767276,0.5549540040729937,0.3010040553973827,0.4373170310719336
HHDX011,uni,3,y,low,1.0,image,top200_hvg,8903,2400,200,0.1189124067889497,0.1023033181066261,-0.0913128609926207,0.2701830863952636,0.1411996036767959,0.7372298659415243,0.0708965407798763,0.957038678780368,0.5139676097801221,0.0762219408212641,0.1695308869577275
HHDX011,uni,3,y,low,1.0,image,marker_hvg_overlap,8903,2400,170,0.1206750328132115,0.1026861670639518,-0.0494934921303544,0.2730529606342315,0.1418325453996658,0.7552481225101741,0.0688079402561814,0.9590100164548888,0.5139089783555352,0.0756199135572505,0.1699287859037851
HHDX011,uni,3,y,low,1.0,spatial_knn,top50_hvg,8903,2400,50,-0.0098041397891938,-0.0108127762586247,-0.1337870982289314,0.5242729783058167,0.3542906045913696,0.7130740316206662,0.2148582777189033,0.7802662581667428,0.4975622679428231,0.2251319302337703,0.3322667944646654
HHDX011,uni,3,y,low,1.0,spatial_knn,top200_hvg,8903,2400,200,-0.0036523228816143,-0.003311293477289,-0.1096729943261016,0.3057124316692352,0.1370113641023636,0.7013706742168763,0.0538967900764626,0.9448596878864116,0.4993782389814371,0.056606593228112,0.1229154373621279
HHDX011,uni,3,y,low,1.0,spatial_knn,marker_hvg_overlap,8903,2400,170,-0.0046635856644483,-0.0042613612269336,-0.108970812128802,0.3109380304813385,0.1379943042993545,0.7213413580666185,0.0535995481297146,0.945468309931932,0.4995339290308234,0.0570713944625366,0.1232128957113018
HHDX011,uni2,0,x,high,0.05,train_mean,top50_hvg,446,2400,50,-8.443437401695064e-08,,-0.0137723508081035,0.4769745469093323,0.3565840125083923,0.7241367024307692,0.18,0.82,0.5,0.1447975962904332,0.3049083333333333
HHDX011,uni2,0,x,high,0.05,train_mean,top200_hvg,446,2400,200,-1.5291717151422192e-08,,-0.0077031987188092,0.2756686508655548,0.1398294121026992,0.713001436457079,0.045,0.955,0.5,0.0361993990726083,0.1094583333333333
HHDX011,uni2,0,x,high,0.05,train_mean,marker_hvg_overlap,446,2400,171,-1.5205129434549118e-07,,-0.008428082888979,0.2773587703704834,0.1387030184268951,0.731011248461801,0.0409356725146198,0.95906432748538,0.5,0.034069881841428,0.1072685185185185
HHDX011,uni2,0,x,high,0.05,coordinate,top50_hvg,446,2400,50,0.0050174103141762,0.0045824955156915,-0.0904818062204867,0.5088409781455994,0.360087901353836,0.7193974592613593,0.2969785049950083,0.7100913505959952,0.5035349277955017,0.221250630156182,0.2978424294489421
HHDX011,uni2,0,x,high,0.05,coordinate,top200_hvg,446,2400,200,0.0008810047792212,0.0009226702691865,-0.1052973949587612,0.2931374609470367,0.1490418910980224,0.7047105950458564,0.074244626248752,0.9275205524570428,0.5008825893528974,0.0553126575390455,0.1098457715758705
HHDX011,uni2,0,x,high,0.05,coordinate,marker_hvg_overlap,446,2400,171,0.0012235570649959,0.0016290959581819,-0.1117204103104182,0.2959528565406799,0.1477975249290466,0.7235586228191809,0.0678854746113001,0.93313555131834,0.50051051296482,0.0516546495239898,0.108800422016617
HHDX011,uni2,0,x,high,0.05,image,top50_hvg,446,2400,50,0.19365463424474,0.1704251889817002,-0.1217014856170863,0.4551999568939209,0.3348708748817444,0.7020800291725057,0.3304824339832399,0.7880150679962948,0.5592487509897673,0.3368314301467821,0.3774335151184612
HHDX011,uni2,0,x,high,0.05,image,top200_hvg,446,2400,200,0.0699758088822272,0.0597362097644051,-0.2344919527950696,0.2747179567813873,0.1550080776214599,0.677987046499593,0.0870433426714253,0.9455277831567912,0.5162855629141082,0.0907410230688405,0.1371825209856047
HHDX011,uni2,0,x,high,0.05,image,marker_hvg_overlap,446,2400,171,0.0702763313635379,0.0588490836811463,-0.2406146776132634,0.2736752033233642,0.1540474444627761,0.6995687043673936,0.0840539280501409,0.9481576621122236,0.5161057950811823,0.0883992481661612,0.1346199990297942
HHDX011,uni2,0,x,high,0.05,spatial_knn,top50_hvg,446,2400,50,0.064995506813284,0.0465333505410842,-0.1027693827242183,0.4850600957870483,0.3424116969108581,0.708558271209328,0.2577870340234177,0.7458462848513383,0.501816659437378,0.2225977703936205,0.3209517303624738
HHDX011,uni2,0,x,high,0.05,spatial_knn,top200_hvg,446,2400,200,0.0220097184947614,0.0152972525177055,-0.1443507806019988,0.2837143838405609,0.1354901641607284,0.6941526653264284,0.0645921073430637,0.9364077112487412,0.5004999092959025,0.0558981988173106,0.113828805676878
HHDX011,uni2,0,x,high,0.05,spatial_knn,marker_hvg_overlap,446,2400,171,0.0238337650394166,0.0161833186312893,-0.1499324308542622,0.284207135438919,0.1351070404052734,0.7138662690006339,0.0618480809025187,0.9391157558355387,0.5004819183690288,0.0546209612501866,0.1116507519718225
HHDX011,uni2,0,x,high,0.1,train_mean,top50_hvg,891,2400,50,-3.205458077459866e-07,,-0.0101898026008325,0.4758428931236267,0.3553203642368316,0.7249039692958331,0.18,0.82,0.5,0.1447975962904332,0.3049083333333333
HHDX011,uni2,0,x,high,0.1,train_mean,top200_hvg,891,2400,200,-6.063950363843773e-08,,-0.0066652388341339,0.2751431763172149,0.1399115622043609,0.7138512073837597,0.045,0.955,0.5,0.0361993990726083,0.1094583333333333
HHDX011,uni2,0,x,high,0.1,train_mean,marker_hvg_overlap,891,2400,171,-1.1835320888893108e-07,,-0.0074071270360747,0.2768012583255768,0.1386397033929824,0.7317854876044773,0.0409356725146198,0.95906432748538,0.5,0.034069881841428,0.1072685185185185
HHDX011,uni2,0,x,high,0.1,coordinate,top50_hvg,891,2400,50,0.046666074511595,0.0417374542272084,-0.041885046637617,0.4786850214004516,0.3386310636997223,0.7189702562009799,0.2094599231654788,0.7997200003767042,0.5045899617710914,0.1849939914376043,0.3184423104046637
HHDX011,uni2,0,x,high,0.1,coordinate,top200_hvg,891,2400,200,0.0171714436188631,0.0160182157768267,-0.0500829699300811,0.2780417799949646,0.1359205991029739,0.7062481808849204,0.0523649807913697,0.9499300000941762,0.5011474904427728,0.046248497859401,0.1162222083609704
HHDX011,uni2,0,x,high,0.1,coordinate,marker_hvg_overlap,891,2400,171,0.0193077511077866,0.017902196650513,-0.0510595039629965,0.278953343629837,0.1336884647607803,0.725219352300874,0.0450675157493407,0.957822492654375,0.5014450042018579,0.0417553702002206,0.1154257095988881
HHDX011,uni2,0,x,high,0.1,image,top50_hvg,891,2400,50,0.2165264147520065,0.1904055889204778,-0.0252386591059621,0.438660204410553,0.321315050125122,0.7190255624072778,0.3040230548069138,0.8123471790940736,0.5581851169504937,0.3209319050483683,0.3876312394975787
HHDX011,uni2,0,x,high,0.1,image,top200_hvg,891,2400,200,0.0809786056879966,0.0696610523422631,-0.1332653059679432,0.264288067817688,0.1435219943523407,0.6978214201316252,0.0786379411578923,0.9526210368735428,0.5156294890157177,0.0840690852826617,0.142588556805713
HHDX011,uni2,0,x,high,0.1,image,marker_hvg_overlap,891,2400,171,0.0805946219324785,0.0678947610789213,-0.1379462013368995,0.2635903060436249,0.1422557085752487,0.7185077626923574,0.0750530612450908,0.9552672398124544,0.5151601505287726,0.0812865854312569,0.140030602439016
HHDX011,uni2,0,x,high,0.1,spatial_knn,top50_hvg,891,2400,50,0.0120158376218751,0.0107640166362764,-0.1190046327072195,0.4951678514480591,0.3438005745410919,0.703602552875451,0.200594449948115,0.8040273835167452,0.5023109167324301,0.1899782861879935,0.3104116842969781
HHDX011,uni2,0,x,high,0.1,spatial_knn,top200_hvg,891,2400,200,0.0044153368698738,0.0033142701891297,-0.1523193631850881,0.2889151573181152,0.1369965523481369,0.6841931380565708,0.0502507759485672,0.9509198545783164,0.5005853152634419,0.0476638888682144,0.1113511256433413
HHDX011,uni2,0,x,high,0.1,spatial_knn,marker_hvg_overlap,891,2400,171,0.0055575878679957,0.0039213867550395,-0.1606853045809099,0.2905716896057129,0.1368385255336761,0.7038656859543154,0.0467570639577653,0.9538390257254212,0.5002980448415933,0.0443988658942758,0.1092464817453624
HHDX011,uni2,0,x,high,0.25,train_mean,top50_hvg,2228,2400,50,8.650379621318577e-07,,-0.0100237774595007,0.4760203957557678,0.3555259108543396,0.7248596582827279,0.18,0.82,0.5,0.1447975962904332,0.3049083333333333
HHDX011,uni2,0,x,high,0.25,train_mean,top200_hvg,2228,2400,200,2.1000208361154907e-07,,-0.0052318983378859,0.2751904129981994,0.1392858177423477,0.7138073350264393,0.045,0.955,0.5,0.0361993990726083,0.1094583333333333
HHDX011,uni2,0,x,high,0.25,train_mean,marker_hvg_overlap,2228,2400,171,1.9472055878103569e-07,,-0.0058098837744209,0.2768726646900177,0.1380525827407837,0.7316778502963184,0.0409356725146198,0.95906432748538,0.5,0.034069881841428,0.1072685185185185
HHDX011,uni2,0,x,high,0.25,coordinate,top50_hvg,2228,2400,50,0.0608840169972972,0.0516622221765291,-0.0383574178069829,0.4777277112007141,0.3557674884796142,0.7229888586450197,0.2482959975067617,0.7643407888163111,0.5063183931615363,0.2063189648158393,0.322421146565971
HHDX011,uni2,0,x,high,0.25,coordinate,top200_hvg,2228,2400,200,0.0211512697086072,0.0191283602512999,-0.0323416052464199,0.2768679559230804,0.1394769251346588,0.7107325508516021,0.0620739993766904,0.9410851972040776,0.501579598290384,0.0515797412039598,0.117162859415954
HHDX011,uni2,0,x,high,0.25,coordinate,marker_hvg_overlap,2228,2400,171,0.0210314865274016,0.0186444188195416,-0.0344438121576823,0.2784364521503448,0.1391547620296478,0.7290146429237713,0.057877598706925,0.9456883392868604,0.5017829689968928,0.0495787438610171,0.1149088429718883
